customer_id,recency,monetary_value,frequency,r_quartile,f_quartile,m_quartile,RFM_segment,RFM_score
3509.0,652,630,10,1,1,2,112,4
3510.0,673,460,10,1,1,2,112,4
3511.0,1,560,20,4,2,2,422,8
3513.0,15,400,20,4,2,2,422,8
3514.0,281,20,10,2,1,1,211,4
3515.0,302,630,20,2,2,2,222,6
3517.0,610,120,10,1,1,1,111,3
3518.0,526,180,10,1,1,1,111,3
3520.0,99,100,10,4,1,1,411,6
3523.0,498,1640,20,1,2,3,123,6
3526.0,316,370,10,2,1,2,212,5
3528.0,197,650,10,3,1,2,312,6
3530.0,449,40,10,2,1,1,211,4
3532.0,197,400,20,3,2,2,322,7
3533.0,225,350,20,3,2,2,322,7
3534.0,400,550,20,2,2,2,222,6
3535.0,99,4950,30,4,3,4,434,11
3536.0,372,200,10,2,1,1,211,4
3537.0,631,410,10,1,1,2,112,4
3538.0,638,1140,20,1,2,3,123,6
3540.0,624,90,10,1,1,1,111,3
3543.0,134,1250,10,3,1,3,313,7
3544.0,533,2350,20,1,2,4,124,7
3548.0,379,380,20,2,2,2,222,6
3553.0,57,110,10,4,1,1,411,6
3554.0,687,370,10,1,1,2,112,4
3555.0,120,310,20,3,2,2,322,7
3558.0,365,770,10,2,1,3,213,6
3561.0,22,1880,10,4,1,4,414,9
3562.0,715,290,10,1,1,2,112,4
3564.0,799,30,10,1,1,1,111,3
3565.0,36,900,10,4,1,3,413,8
3567.0,204,4880,30,3,3,4,334,10
3570.0,141,620,20,3,2,2,322,7
3573.0,330,490,10,2,1,2,212,5
3574.0,701,470,10,1,1,2,112,4
3576.0,659,90,10,1,1,1,111,3
3579.0,218,410,10,3,1,2,312,6
3585.0,491,1170,20,1,2,3,123,6
3586.0,78,990,20,4,2,3,423,9
3587.0,197,650,20,3,2,2,322,7
3590.0,617,100,10,1,1,1,111,3
3593.0,239,410,10,3,1,2,312,6
3594.0,106,10,10,4,1,1,411,6
3595.0,197,1240,20,3,2,3,323,8
3596.0,22,1280,20,4,2,3,423,9
3598.0,603,1790,20,1,2,4,124,7
3603.0,148,4280,30,3,3,4,334,10
3604.0,687,120,20,1,2,1,121,4
3606.0,652,3050,10,1,1,4,114,6
3607.0,526,650,10,1,1,2,112,4
3608.0,771,250,10,1,1,1,111,3
3609.0,407,810,20,2,2,3,223,7
3614.0,344,900,10,2,1,3,213,6
3615.0,449,10,10,2,1,1,211,4
3616.0,29,540,10,4,1,2,412,7
3619.0,267,540,10,2,1,2,212,5
3620.0,64,20,10,4,1,1,411,6
3622.0,421,310,10,2,1,2,212,5
3623.0,190,1350,20,3,2,3,323,8
3626.0,610,50,10,1,1,1,111,3
3628.0,344,610,10,2,1,2,212,5
3630.0,799,240,10,1,1,1,111,3
3632.0,92,30,10,4,1,1,411,6
3633.0,274,130,10,2,1,1,211,4
3636.0,253,2900,30,3,3,4,334,10
3637.0,638,5600,30,1,3,4,134,8
3638.0,547,50,10,1,1,1,111,3
3640.0,232,1220,20,3,2,3,323,8
3645.0,176,210,10,3,1,1,311,5
3646.0,498,520,10,1,1,2,112,4
3649.0,50,790,10,4,1,3,413,8
3650.0,92,680,10,4,1,2,412,7
3651.0,64,710,10,4,1,2,412,7
3652.0,22,1170,20,4,2,3,423,9
3653.0,596,1070,10,1,1,3,113,5
3654.0,57,930,30,4,3,3,433,10
3656.0,323,50,10,2,1,1,211,4
3658.0,540,2140,30,1,3,4,134,8
3663.0,50,1010,10,4,1,3,413,8
3664.0,834,130,10,1,1,1,111,3
3667.0,57,80,20,4,2,1,421,7
3669.0,71,500,20,4,2,2,422,8
3672.0,379,410,10,2,1,2,212,5
3675.0,309,210,10,2,1,1,211,4
3677.0,386,250,10,2,1,1,211,4
3678.0,484,180,20,1,2,1,121,4
3680.0,43,490,10,4,1,2,412,7
3681.0,274,240,20,2,2,1,221,5
3682.0,169,1660,10,3,1,3,313,7
3683.0,232,290,30,3,3,2,332,8
3684.0,617,130,10,1,1,1,111,3
3685.0,99,160,10,4,1,1,411,6
3686.0,414,200,10,2,1,1,211,4
3687.0,253,60,10,3,1,1,311,5
3688.0,120,140,10,3,1,1,311,5
3689.0,351,1740,20,2,2,4,224,8
3691.0,680,840,10,1,1,3,113,5
3692.0,799,10,10,1,1,1,111,3
3694.0,15,2020,40,4,4,4,444,12
3695.0,386,380,10,2,1,2,212,5
3697.0,750,1450,10,1,1,3,113,5
3698.0,169,90,10,3,1,1,311,5
3699.0,267,120,10,2,1,1,211,4
3701.0,596,220,10,1,1,1,111,3
3702.0,848,70,10,1,1,1,111,3
3703.0,85,20,10,4,1,1,411,6
3705.0,659,320,10,1,1,2,112,4
3706.0,57,90,10,4,1,1,411,6
3709.0,610,10,10,1,1,1,111,3
3710.0,113,260,30,3,3,1,331,7
3711.0,78,1070,20,4,2,3,423,9
3712.0,50,60,10,4,1,1,411,6
3714.0,792,50,10,1,1,1,111,3
3717.0,127,1810,10,3,1,4,314,8
3720.0,701,240,10,1,1,1,111,3
3725.0,148,1160,20,3,2,3,323,8
3727.0,834,10,10,1,1,1,111,3
3728.0,106,2620,30,4,3,4,434,11
3729.0,176,970,20,3,2,3,323,8
3730.0,645,20,10,1,1,1,111,3
3733.0,547,210,10,1,1,1,111,3
3736.0,148,190,20,3,2,1,321,6
3737.0,218,340,10,3,1,2,312,6
3739.0,316,110,10,2,1,1,211,4
3741.0,246,50,10,3,1,1,311,5
3743.0,106,770,30,4,3,3,433,10
3744.0,141,620,10,3,1,2,312,6
3746.0,561,290,10,1,1,2,112,4
3747.0,596,100,10,1,1,1,111,3
3748.0,337,120,10,2,1,1,211,4
3750.0,162,3330,10,3,1,4,314,8
3753.0,127,1190,20,3,2,3,323,8
3756.0,498,1060,10,1,1,3,113,5
3757.0,456,1560,10,2,1,3,213,6
3759.0,169,1040,10,3,1,3,313,7
3761.0,617,320,10,1,1,2,112,4
3762.0,239,680,20,3,2,2,322,7
3763.0,141,4160,30,3,3,4,334,10
3765.0,106,40,10,4,1,1,411,6
3766.0,708,980,10,1,1,3,113,5
3767.0,57,420,10,4,1,2,412,7
3768.0,169,720,10,3,1,2,312,6
3771.0,190,3670,20,3,2,4,324,9
3772.0,351,1210,10,2,1,3,213,6
3774.0,78,1400,20,4,2,3,423,9
3775.0,456,130,10,2,1,1,211,4
3777.0,743,310,10,1,1,2,112,4
3780.0,645,50,10,1,1,1,111,3
3781.0,505,60,10,1,1,1,111,3
3782.0,414,330,20,2,2,2,222,6
3784.0,736,2400,10,1,1,4,114,6
3785.0,127,270,10,3,1,2,312,6
3786.0,526,930,10,1,1,3,113,5
3790.0,302,30,10,2,1,1,211,4
3793.0,484,20,10,1,1,1,111,3
3794.0,680,40,10,1,1,1,111,3
3795.0,253,140,10,3,1,1,311,5
3796.0,176,480,10,3,1,2,312,6
3801.0,15,130,10,4,1,1,411,6
3802.0,50,350,10,4,1,2,412,7
3804.0,85,950,30,4,3,3,433,10
3806.0,57,5240,10,4,1,4,414,9
3807.0,575,790,30,1,3,3,133,7
3809.0,855,1450,10,1,1,3,113,5
3810.0,470,3740,30,2,3,4,234,9
3814.0,834,1650,10,1,1,3,113,5
3815.0,92,1130,30,4,3,3,433,10
3817.0,463,350,10,2,1,2,212,5
3820.0,708,350,10,1,1,2,112,4
3821.0,449,190,10,2,1,1,211,4
3822.0,127,590,20,3,2,2,322,7
3824.0,771,1870,10,1,1,4,114,6
3825.0,799,120,10,1,1,1,111,3
3826.0,50,360,20,4,2,2,422,8
3828.0,575,1110,10,1,1,3,113,5
3832.0,36,120,10,4,1,1,411,6
3834.0,407,860,20,2,2,3,223,7
3840.0,267,250,20,2,2,1,221,5
3842.0,113,110,10,3,1,1,311,5
3845.0,134,860,30,3,3,3,333,9
3847.0,29,2590,20,4,2,4,424,10
3848.0,400,1350,10,2,1,3,213,6
3849.0,757,2780,10,1,1,4,114,6
3850.0,379,910,20,2,2,3,223,7
3852.0,15,90,10,4,1,1,411,6
3856.0,148,1650,40,3,4,3,343,10
3857.0,386,50,10,2,1,1,211,4
3858.0,757,2370,10,1,1,4,114,6
3860.0,204,760,40,3,4,3,343,10
3861.0,687,130,10,1,1,1,111,3
3867.0,351,1570,30,2,3,3,233,8
3868.0,183,590,10,3,1,2,312,6
3869.0,617,140,20,1,2,1,121,4
3871.0,456,220,10,2,1,1,211,4
3873.0,232,740,20,3,2,3,323,8
3876.0,414,1620,10,2,1,3,213,6
3877.0,267,110,10,2,1,1,211,4
3878.0,120,820,20,3,2,3,323,8
3879.0,239,210,10,3,1,1,311,5
3880.0,15,1740,20,4,2,4,424,10
3881.0,106,90,10,4,1,1,411,6
3882.0,176,610,10,3,1,2,312,6
3883.0,470,480,10,2,1,2,212,5
3884.0,134,450,20,3,2,2,322,7
3885.0,43,1680,20,4,2,4,424,10
3886.0,99,3530,20,4,2,4,424,10
3887.0,113,380,20,3,2,2,322,7
3889.0,99,870,20,4,2,3,423,9
3890.0,85,2640,20,4,2,4,424,10
3896.0,141,1720,20,3,2,4,324,9
3899.0,435,50,10,2,1,1,211,4
3900.0,120,130,20,3,2,1,321,6
3901.0,456,190,10,2,1,1,211,4
3902.0,428,260,10,2,1,1,211,4
3903.0,309,60,10,2,1,1,211,4
3905.0,358,1270,20,2,2,3,223,7
3906.0,288,130,10,2,1,1,211,4
3909.0,43,790,10,4,1,3,413,8
3910.0,218,370,20,3,2,2,322,7
3913.0,533,280,10,1,1,2,112,4
3914.0,645,40,10,1,1,1,111,3
3915.0,127,230,20,3,2,1,321,6
3917.0,442,680,30,2,3,2,232,7
3918.0,379,220,10,2,1,1,211,4
3919.0,554,730,10,1,1,2,112,4
3921.0,519,410,30,1,3,2,132,6
3923.0,99,220,10,4,1,1,411,6
3924.0,687,460,10,1,1,2,112,4
3925.0,8,440,20,4,2,2,422,8
3926.0,582,130,10,1,1,1,111,3
3928.0,15,570,20,4,2,2,422,8
3929.0,596,30,10,1,1,1,111,3
3930.0,274,3230,10,2,1,4,214,7
3933.0,330,1830,20,2,2,4,224,8
3934.0,225,270,10,3,1,2,312,6
3939.0,407,1180,20,2,2,3,223,7
3941.0,43,4800,30,4,3,4,434,11
3943.0,71,1240,20,4,2,3,423,9
3944.0,365,280,10,2,1,2,212,5
3945.0,85,1330,20,4,2,3,423,9
3946.0,393,3950,10,2,1,4,214,7
3948.0,806,10,10,1,1,1,111,3
3949.0,239,30,10,3,1,1,311,5
3952.0,400,700,10,2,1,2,212,5
3954.0,211,1020,20,3,2,3,323,8
3958.0,652,50,10,1,1,1,111,3
3960.0,435,300,10,2,1,2,212,5
3961.0,575,2830,20,1,2,4,124,7
3965.0,575,6630,20,1,2,4,124,7
3966.0,232,860,10,3,1,3,313,7
3969.0,197,280,10,3,1,2,312,6
3970.0,505,480,20,1,2,2,122,5
3971.0,183,1530,10,3,1,3,313,7
3972.0,302,40,10,2,1,1,211,4
3973.0,533,410,10,1,1,2,112,4
3974.0,50,360,10,4,1,2,412,7
3975.0,393,2750,20,2,2,4,224,8
3982.0,505,830,20,1,2,3,123,6
3984.0,113,20,10,3,1,1,311,5
3985.0,575,960,10,1,1,3,113,5
3987.0,694,1670,10,1,1,3,113,5
3988.0,806,30,10,1,1,1,111,3
3992.0,239,410,20,3,2,2,322,7
3993.0,29,1800,30,4,3,4,434,11
3995.0,540,40,10,1,1,1,111,3
3996.0,589,460,20,1,2,2,122,5
3997.0,113,140,10,3,1,1,311,5
3999.0,400,240,20,2,2,1,221,5
4001.0,1,4400,40,4,4,4,444,12
4002.0,358,1660,10,2,1,3,213,6
4003.0,85,250,40,4,4,1,441,9
4004.0,442,90,20,2,2,1,221,5
4005.0,85,1640,30,4,3,3,433,10
4006.0,610,200,10,1,1,1,111,3
4009.0,512,330,10,1,1,2,112,4
4010.0,204,50,10,3,1,1,311,5
4011.0,386,1590,20,2,2,3,223,7
4012.0,64,510,30,4,3,2,432,9
4013.0,197,940,10,3,1,3,313,7
4014.0,253,900,20,3,2,3,323,8
4015.0,253,860,20,3,2,3,323,8
4016.0,589,480,20,1,2,2,122,5
4018.0,225,4600,30,3,3,4,334,10
4019.0,568,1060,10,1,1,3,113,5
4020.0,554,620,10,1,1,2,112,4
4021.0,134,2430,30,3,3,4,334,10
4022.0,463,1230,30,2,3,3,233,8
4023.0,540,350,10,1,1,2,112,4
4024.0,428,430,10,2,1,2,212,5
4025.0,491,2260,30,1,3,4,134,8
4027.0,351,210,10,2,1,1,211,4
4028.0,561,320,10,1,1,2,112,4
4030.0,57,560,30,4,3,2,432,9
4031.0,722,1780,10,1,1,4,114,6
4032.0,169,2380,30,3,3,4,334,10
4033.0,785,20,10,1,1,1,111,3
4034.0,575,710,20,1,2,2,122,5
4036.0,260,210,10,3,1,1,311,5
4037.0,127,1750,30,3,3,4,334,10
4038.0,428,530,20,2,2,2,222,6
4039.0,519,240,20,1,2,1,121,4
4040.0,365,30,10,2,1,1,211,4
4041.0,344,2380,20,2,2,4,224,8
4042.0,204,200,30,3,3,1,331,7
4043.0,505,490,10,1,1,2,112,4
4044.0,750,570,10,1,1,2,112,4
4045.0,253,700,20,3,2,2,322,7
4046.0,330,430,10,2,1,2,212,5
4048.0,50,340,20,4,2,2,422,8
4049.0,638,220,10,1,1,1,111,3
4050.0,463,300,40,2,4,2,242,8
4051.0,463,770,30,2,3,3,233,8
4053.0,484,1240,30,1,3,3,133,7
4054.0,309,90,10,2,1,1,211,4
4055.0,85,30,10,4,1,1,411,6
4056.0,232,3230,50,3,4,4,344,11
4057.0,400,2180,30,2,3,4,234,9
4058.0,393,1240,30,2,3,3,233,8
4059.0,386,360,20,2,2,2,222,6
4061.0,148,2680,40,3,4,4,344,11
4062.0,414,1690,20,2,2,4,224,8
4063.0,120,560,20,3,2,2,322,7
4065.0,239,3340,30,3,3,4,334,10
4066.0,673,540,10,1,1,2,112,4
4067.0,799,370,10,1,1,2,112,4
4068.0,78,3770,50,4,4,4,444,12
4069.0,820,10,10,1,1,1,111,3
4070.0,806,20,10,1,1,1,111,3
4073.0,309,2200,40,2,4,4,244,10
4074.0,351,370,10,2,1,2,212,5
4075.0,155,8170,60,3,4,4,344,11
4076.0,29,130,20,4,2,1,421,7
4077.0,414,720,20,2,2,2,222,6
4078.0,316,2440,30,2,3,4,234,9
4080.0,617,1770,20,1,2,4,124,7
4082.0,162,500,10,3,1,2,312,6
4083.0,64,1860,30,4,3,4,434,11
4084.0,155,190,20,3,2,1,321,6
4085.0,211,1470,20,3,2,3,323,8
4086.0,162,2010,30,3,3,4,334,10
4087.0,78,3540,20,4,2,4,424,10
4088.0,253,2040,20,3,2,4,324,9
4089.0,288,70,10,2,1,1,211,4
4090.0,1,340,10,4,1,2,412,7
4092.0,99,1940,30,4,3,4,434,11
4093.0,260,140,20,3,2,1,321,6
4095.0,64,810,20,4,2,3,423,9
4097.0,533,3500,10,1,1,4,114,6
4098.0,379,180,10,2,1,1,211,4
4099.0,246,1080,10,3,1,3,313,7
4100.0,64,190,20,4,2,1,421,7
4101.0,15,2010,50,4,4,4,444,12
4102.0,190,2080,50,3,4,4,344,11
4103.0,442,600,20,2,2,2,222,6
4104.0,323,2780,30,2,3,4,234,9
4106.0,218,1170,30,3,3,3,333,9
4107.0,22,1820,20,4,2,4,424,10
4108.0,792,500,10,1,1,2,112,4
4109.0,78,290,20,4,2,2,422,8
4110.0,659,870,20,1,2,3,123,6
4111.0,540,250,10,1,1,1,111,3
4113.0,211,5110,40,3,4,4,344,11
4114.0,197,1440,20,3,2,3,323,8
4116.0,71,3090,50,4,4,4,444,12
4117.0,92,940,40,4,4,3,443,11
4119.0,106,700,30,4,3,2,432,9
4120.0,29,770,10,4,1,3,413,8
4121.0,750,140,10,1,1,1,111,3
4122.0,246,2020,40,3,4,4,344,11
4123.0,85,1210,30,4,3,3,433,10
4124.0,540,280,10,1,1,2,112,4
4125.0,281,80,20,2,2,1,221,5
4126.0,610,520,20,1,2,2,122,5
4127.0,512,1770,10,1,1,4,114,6
4128.0,1,260,20,4,2,1,421,7
4129.0,666,130,20,1,2,1,121,4
4130.0,295,1150,50,2,4,3,243,9
4132.0,169,1720,20,3,2,4,324,9
4133.0,22,970,20,4,2,3,423,9
4134.0,631,910,20,1,2,3,123,6
4135.0,113,80,10,3,1,1,311,5
4136.0,190,260,20,3,2,1,321,6
4137.0,379,1050,20,2,2,3,223,7
4138.0,407,1060,10,2,1,3,213,6
4139.0,295,220,10,2,1,1,211,4
4140.0,540,60,10,1,1,1,111,3
4141.0,162,2840,20,3,2,4,324,9
4142.0,393,580,10,2,1,2,212,5
4143.0,183,1780,40,3,4,4,344,11
4144.0,106,1620,30,4,3,3,433,10
4145.0,295,1850,20,2,2,4,224,8
4146.0,113,1170,30,3,3,3,333,9
4148.0,267,2700,50,2,4,4,244,10
4150.0,505,550,20,1,2,2,122,5
4152.0,71,10,10,4,1,1,411,6
4153.0,176,1290,30,3,3,3,333,9
4154.0,743,1260,10,1,1,3,113,5
4155.0,316,140,10,2,1,1,211,4
4156.0,162,1030,30,3,3,3,333,9
4157.0,449,100,20,2,2,1,221,5
4159.0,785,40,10,1,1,1,111,3
4160.0,183,2820,20,3,2,4,324,9
4161.0,533,930,10,1,1,3,113,5
4162.0,372,2390,20,2,2,4,224,8
4163.0,484,1840,20,1,2,4,124,7
4164.0,134,500,30,3,3,2,332,8
4165.0,120,810,40,3,4,3,343,10
4167.0,582,510,30,1,3,2,132,6
4168.0,337,240,20,2,2,1,221,5
4169.0,309,160,20,2,2,1,221,5
4170.0,260,800,30,3,3,3,333,9
4171.0,120,650,20,3,2,2,322,7
4172.0,99,30,10,4,1,1,411,6
4173.0,8,2980,30,4,3,4,434,11
4174.0,127,1690,20,3,2,4,324,9
4175.0,575,180,20,1,2,1,121,4
4176.0,351,1980,10,2,1,4,214,7
4178.0,491,1530,20,1,2,3,123,6
4180.0,792,430,10,1,1,2,112,4
4181.0,71,1970,40,4,4,4,444,12
4182.0,64,420,20,4,2,2,422,8
4183.0,281,1190,20,2,2,3,223,7
4184.0,407,70,10,2,1,1,211,4
4185.0,568,2420,20,1,2,4,124,7
4186.0,344,1070,30,2,3,3,233,8
4189.0,589,40,10,1,1,1,111,3
4190.0,365,1180,30,2,3,3,233,8
4191.0,764,110,10,1,1,1,111,3
4192.0,246,160,20,3,2,1,321,6
4193.0,127,210,20,3,2,1,321,6
4194.0,106,500,30,4,3,2,432,9
4195.0,337,600,10,2,1,2,212,5
4196.0,78,2030,20,4,2,4,424,10
4197.0,183,670,30,3,3,2,332,8
4198.0,50,3390,30,4,3,4,434,11
4199.0,617,690,10,1,1,2,112,4
4200.0,386,3710,20,2,2,4,224,8
4202.0,694,140,10,1,1,1,111,3
4203.0,232,130,10,3,1,1,311,5
4205.0,141,1910,20,3,2,4,324,9
4207.0,120,1800,60,3,4,4,344,11
4208.0,736,90,10,1,1,1,111,3
4210.0,764,230,10,1,1,1,111,3
4211.0,218,890,20,3,2,3,323,8
4212.0,743,600,20,1,2,2,122,5
4214.0,470,550,30,2,3,2,232,7
4215.0,687,2200,20,1,2,4,124,7
4217.0,295,2310,30,2,3,4,234,9
4218.0,141,2820,50,3,4,4,344,11
4219.0,211,1840,10,3,1,4,314,8
4220.0,169,1040,10,3,1,3,313,7
4221.0,85,3750,30,4,3,4,434,11
4222.0,155,1630,30,3,3,3,333,9
4223.0,267,220,10,2,1,1,211,4
4224.0,15,250,10,4,1,1,411,6
4226.0,519,270,10,1,1,2,112,4
4230.0,519,2660,30,1,3,4,134,8
4232.0,99,830,30,4,3,3,433,10
4233.0,743,80,10,1,1,1,111,3
4236.0,15,1180,20,4,2,3,423,9
4237.0,288,450,20,2,2,2,222,6
4238.0,211,3290,50,3,4,4,344,11
4239.0,456,150,10,2,1,1,211,4
4240.0,344,780,50,2,4,3,243,9
4241.0,610,160,10,1,1,1,111,3
4242.0,71,930,40,4,4,3,443,11
4244.0,645,5160,20,1,2,4,124,7
4245.0,400,1700,20,2,2,4,224,8
4246.0,743,110,10,1,1,1,111,3
4247.0,148,2150,40,3,4,4,344,11
4248.0,330,390,30,2,3,2,232,7
4249.0,491,750,10,1,1,3,113,5
4250.0,120,1160,20,3,2,3,323,8
4251.0,295,60,20,2,2,1,221,5
4252.0,85,3150,30,4,3,4,434,11
4253.0,365,4930,30,2,3,4,234,9
4256.0,204,3900,40,3,4,4,344,11
4257.0,449,1930,20,2,2,4,224,8
4258.0,771,840,10,1,1,3,113,5
4259.0,344,1080,20,2,2,3,223,7
4260.0,99,950,40,4,4,3,443,11
4261.0,8,2770,40,4,4,4,444,12
4262.0,85,3570,40,4,4,4,444,12
4263.0,225,80,10,3,1,1,311,5
4264.0,435,920,10,2,1,3,213,6
4265.0,22,2760,20,4,2,4,424,10
4266.0,36,6170,30,4,3,4,434,11
4267.0,365,1290,20,2,2,3,223,7
4269.0,449,120,20,2,2,1,221,5
4270.0,50,450,20,4,2,2,422,8
4271.0,211,560,20,3,2,2,322,7
4272.0,43,780,20,4,2,3,423,9
4273.0,561,4940,20,1,2,4,124,7
4274.0,379,870,20,2,2,3,223,7
4275.0,85,140,10,4,1,1,411,6
4276.0,715,1100,10,1,1,3,113,5
4277.0,554,730,10,1,1,2,112,4
4278.0,470,1120,10,2,1,3,213,6
4279.0,281,1000,30,2,3,3,233,8
4280.0,106,420,40,4,4,2,442,10
4281.0,344,390,20,2,2,2,222,6
4282.0,120,250,30,3,3,1,331,7
4283.0,190,2240,50,3,4,4,344,11
4284.0,323,30,10,2,1,1,211,4
4285.0,295,1020,40,2,4,3,243,9
4286.0,372,1820,10,2,1,4,214,7
4288.0,78,400,20,4,2,2,422,8
4289.0,603,50,20,1,2,1,121,4
4290.0,505,1000,20,1,2,3,123,6
4291.0,29,1080,30,4,3,3,433,10
4292.0,575,1590,20,1,2,3,123,6
4293.0,15,4880,30,4,3,4,434,11
4294.0,547,530,10,1,1,2,112,4
4295.0,22,820,40,4,4,3,443,11
4296.0,603,920,10,1,1,3,113,5
4297.0,288,170,20,2,2,1,221,5
4298.0,225,640,20,3,2,2,322,7
4300.0,92,6610,40,4,4,4,444,12
4301.0,435,30,10,2,1,1,211,4
4302.0,134,760,30,3,3,3,333,9
4303.0,253,640,10,3,1,2,312,6
4304.0,127,4480,30,3,3,4,334,10
4305.0,8,580,20,4,2,2,422,8
4306.0,701,190,10,1,1,1,111,3
4307.0,288,50,10,2,1,1,211,4
4308.0,834,650,10,1,1,2,112,4
4309.0,274,660,20,2,2,2,222,6
4311.0,134,530,30,3,3,2,332,8
4312.0,92,1180,40,4,4,3,443,11
4313.0,449,570,20,2,2,2,222,6
4314.0,659,100,10,1,1,1,111,3
4315.0,113,1360,30,3,3,3,333,9
4316.0,526,1000,20,1,2,3,123,6
4317.0,652,20,10,1,1,1,111,3
4318.0,568,400,30,1,3,2,132,6
4319.0,365,1060,20,2,2,3,223,7
4321.0,183,1260,10,3,1,3,313,7
4322.0,92,180,10,4,1,1,411,6
4323.0,323,550,20,2,2,2,222,6
4324.0,351,740,10,2,1,3,213,6
4325.0,113,20,10,3,1,1,311,5
4327.0,498,50,10,1,1,1,111,3
4329.0,379,130,20,2,2,1,221,5
4330.0,36,610,20,4,2,2,422,8
4331.0,148,3220,70,3,4,4,344,11
4332.0,645,480,20,1,2,2,122,5
4333.0,127,1910,60,3,4,4,344,11
4335.0,148,1510,20,3,2,3,323,8
4336.0,323,140,20,2,2,1,221,5
4337.0,43,510,20,4,2,2,422,8
4338.0,36,2620,20,4,2,4,424,10
4339.0,715,810,20,1,2,3,123,6
4340.0,610,110,10,1,1,1,111,3
4341.0,211,880,10,3,1,3,313,7
4342.0,603,190,10,1,1,1,111,3
4343.0,113,220,20,3,2,1,321,6
4345.0,169,1140,30,3,3,3,333,9
4347.0,183,580,20,3,2,2,322,7
4348.0,855,260,10,1,1,1,111,3
4350.0,183,6730,60,3,4,4,344,11
4352.0,141,560,10,3,1,2,312,6
4353.0,351,280,10,2,1,2,212,5
4355.0,386,890,10,2,1,3,213,6
4356.0,610,20,10,1,1,1,111,3
4357.0,57,560,30,4,3,2,432,9
4358.0,554,140,10,1,1,1,111,3
4359.0,57,870,40,4,4,3,443,11
4360.0,211,580,10,3,1,2,312,6
4361.0,267,140,10,2,1,1,211,4
4363.0,645,110,10,1,1,1,111,3
4364.0,64,620,20,4,2,2,422,8
4365.0,400,220,10,2,1,1,211,4
4366.0,92,70,10,4,1,1,411,6
4367.0,834,40,10,1,1,1,111,3
4368.0,155,200,20,3,2,1,321,6
4370.0,288,770,20,2,2,3,223,7
4371.0,477,2230,30,2,3,4,234,9
4372.0,120,360,10,3,1,2,312,6
4373.0,239,1060,30,3,3,3,333,9
4374.0,400,4380,30,2,3,4,234,9
4375.0,414,60,10,2,1,1,211,4
4376.0,36,1090,30,4,3,3,433,10
4377.0,148,1620,20,3,2,3,323,8
4378.0,288,200,10,2,1,1,211,4
4379.0,78,250,20,4,2,1,421,7
4381.0,526,100,10,1,1,1,111,3
4382.0,400,2020,30,2,3,4,234,9
4383.0,281,1150,30,2,3,3,233,8
4384.0,778,80,10,1,1,1,111,3
4385.0,274,3350,30,2,3,4,234,9
4386.0,50,3100,50,4,4,4,444,12
4387.0,274,1400,20,2,2,3,223,7
4388.0,806,230,10,1,1,1,111,3
4389.0,407,1060,20,2,2,3,223,7
4391.0,687,240,10,1,1,1,111,3
4392.0,484,750,40,1,4,3,143,8
4393.0,337,1870,10,2,1,4,214,7
4394.0,92,360,40,4,4,2,442,10
4395.0,736,3580,10,1,1,4,114,6
4396.0,813,460,10,1,1,2,112,4
4397.0,29,2090,20,4,2,4,424,10
4398.0,820,80,10,1,1,1,111,3
4399.0,22,1450,30,4,3,3,433,10
4400.0,659,810,20,1,2,3,123,6
4401.0,232,420,10,3,1,2,312,6
4402.0,120,4190,30,3,3,4,334,10
4403.0,351,1290,30,2,3,3,233,8
4404.0,435,610,20,2,2,2,222,6
4407.0,631,170,20,1,2,1,121,4
4408.0,309,120,10,2,1,1,211,4
4409.0,127,2140,30,3,3,4,334,10
4410.0,407,610,30,2,3,2,232,7
4411.0,99,750,40,4,4,3,443,11
4412.0,29,90,10,4,1,1,411,6
4413.0,29,2130,30,4,3,4,434,11
4414.0,372,1620,20,2,2,3,223,7
4415.0,617,3330,20,1,2,4,124,7
4416.0,169,600,10,3,1,2,312,6
4417.0,302,160,10,2,1,1,211,4
4418.0,134,980,10,3,1,3,313,7
4419.0,78,90,10,4,1,1,411,6
4420.0,106,220,30,4,3,1,431,8
4421.0,141,1570,40,3,4,3,343,10
4422.0,617,140,10,1,1,1,111,3
4423.0,680,1020,10,1,1,3,113,5
4424.0,99,950,30,4,3,3,433,10
4425.0,281,11070,40,2,4,4,244,10
4426.0,512,710,30,1,3,2,132,6
4427.0,554,520,20,1,2,2,122,5
4429.0,71,1740,40,4,4,4,444,12
4430.0,470,110,10,2,1,1,211,4
4431.0,624,20,10,1,1,1,111,3
4432.0,330,5110,40,2,4,4,244,10
4433.0,414,3250,40,2,4,4,244,10
4434.0,855,20,10,1,1,1,111,3
4436.0,15,70,10,4,1,1,411,6
4437.0,134,920,30,3,3,3,333,9
4438.0,183,2690,20,3,2,4,324,9
4442.0,113,3850,30,3,3,4,334,10
4443.0,330,1730,20,2,2,4,224,8
4444.0,190,810,20,3,2,3,323,8
4445.0,288,4560,30,2,3,4,234,9
4447.0,218,530,20,3,2,2,322,7
4448.0,848,200,10,1,1,1,111,3
4449.0,190,2090,20,3,2,4,324,9
4451.0,36,1050,20,4,2,3,423,9
4452.0,680,180,10,1,1,1,111,3
4453.0,22,600,40,4,4,2,442,10
4454.0,365,530,30,2,3,2,232,7
4455.0,533,1180,20,1,2,3,123,6
4456.0,316,5070,40,2,4,4,244,10
4457.0,351,130,10,2,1,1,211,4
