0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
A Thousand Years,A Thousand Years,Christina Perri,2011-10-18,285120,80,0.309,0.421,0.407,0.000961,0.11,-7.445,0.0267,139.028,3
His Daughter,His Daughter,Molly Kate Kestner,2015-08-21,357153,0,0.874,0.465,0.153,0.0,0.117,-8.85,0.0708,168.938,3
Another Empty Bottle,Katy Mac Throwbacks,Katy McAllister,2012-02-01,228919,45,0.917,0.561,0.252,0.0,0.106,-9.448,0.0345,144.226,5
Can't Help Falling In Love,Can't Help Falling In Love,Joseph Vincent,2016-02-12,129434,0,0.989,0.74,0.13,0.000541,0.117,-12.591,0.0487,125.797,4
Say You Won't Let Go - Luca Schreiner Remix,Back from the Edge (Japan Deluxe Edition),James Arthur,2017-01-25,204706,11,0.125,0.764,0.809,2.02e-06,0.0678,-4.256,0.111,105.002,4
Superficial Love,The Intro,Ruth B.,2015-11-27,207973,67,0.928,0.477,0.242,0.0,0.0818,-9.162,0.0529,43.509,4
Down,311,311,1995-07-11,172160,59,0.000179,0.441,0.922,1.97e-06,0.381,-6.644,0.0655,175.411,4
You Oughta Know - 2015 Remaster,Jagged Little Pill (2015 Remaster),Alanis Morissette,1995,249493,68,0.21,0.665,0.834,0.0,0.452,-7.737,0.0576,105.292,4
Rooster,Dirt,Alice In Chains,1992-09-29,374333,70,0.0307,0.271,0.551,0.000581,0.118,-8.46,0.0272,143.899,3
Man in the Box,Facelift,Alice In Chains,1990-08-01,285200,75,0.00045,0.355,0.791,0.0,0.0969,-7.565,0.0453,106.392,4
One Week,Stunt,Barenaked Ladies,1998-07-07,169760,0,0.00854,0.702,0.898,0.000154,0.0917,-6.003,0.0373,112.845,4
It's All Been Done,Stunt,Barenaked Ladies,1998-07-07,206000,0,0.000173,0.521,0.919,0.00218,0.301,-3.146,0.0475,131.726,4
Loser,Mellow Gold,Beck,1994-01-01,235000,0,0.0325,0.614,0.617,0.000116,0.289,-10.417,0.12,170.84,4
Good,Deluxe,Better Than Ezra,1995-02-28,185093,63,0.000372,0.615,0.657,0.0204,0.132,-6.873,0.029,109.95,4
Hard To Handle,Shake Your Money Maker,The Black Crowes,1990-01-01,188066,0,0.00224,0.591,0.79,0.000886,0.292,-3.597,0.0432,104.171,4
She Talks To Angels,Shake Your Money Maker,The Black Crowes,1990-01-01,329400,0,0.0644,0.582,0.519,0.000129,0.22,-5.751,0.0293,160.112,4
No Rain,Blind Melon,Blind Melon,1992-01-01,217106,76,0.619,0.389,0.476,5.09e-05,0.255,-9.342,0.0316,148.117,4
What's My Age Again?,Blink 182 (Sound and Vision Q4 2007) [International Version],blink-182,2007-11-12,148506,20,0.0128,0.398,0.945,0.000234,0.171,-7.535,0.07,157.763,4
Adam's Song,Enema Of The State,blink-182,1999-01-01,249753,0,0.039,0.514,0.771,0.0,0.262,-5.756,0.0364,136.058,4
All The Small Things,Enema Of The State,blink-182,1999-01-01,168000,0,0.00844,0.442,0.893,0.0,0.529,-4.878,0.0505,148.119,4
Run-Around,Four,Blues Traveler,1994-01-01,279800,65,0.0865,0.629,0.867,0.0,0.126,-7.307,0.0603,151.695,4
Hook,Four,Blues Traveler,1994-01-01,289200,67,0.0369,0.562,0.742,1.47e-06,0.102,-6.355,0.0346,165.6,4
Glycerine - Remastered,Sixteen Stone (Remastered),Bush,1994-12-06,266493,0,0.0325,0.427,0.337,0.00215,0.0872,-11.38,0.0324,114.075,4
Far Behind,Alive in Seattle,Candlebox,2009-03-10,311880,0,0.00878,0.318,0.721,0.0,0.965,-7.784,0.0356,93.35,4
Tubthumping,Tubthumper,Chumbawamba,1997-01-01,278960,62,0.106,0.263,0.871,0.0,0.363,-7.496,0.131,206.68,4
December,Collective Soul,Collective Soul,1995-03-14,285000,0,0.589,0.684,0.645,0.00432,0.18,-5.707,0.0272,121.995,4
Shine,"Hints, Allegations & Things Left Unsaid",Collective Soul,1994-03-29,306040,0,0.294,0.54,0.423,0.0884,0.152,-8.799,0.0283,150.135,4
Mr. Jones,August And Everything After,Counting Crows,1993-01-01,272293,77,0.183,0.578,0.817,3.06e-06,0.285,-6.542,0.0363,141.621,4
A Long December,Recovering The Satellites,Counting Crows,1996-01-01,295066,58,0.472,0.388,0.579,0.00055,0.219,-6.983,0.0286,70.662,4
Sugarhigh,Empire Records (Soundtrack),Various Artists,1995-01-01,158933,0,0.00783,0.536,0.821,8.88e-05,0.109,-9.681,0.0614,101.922,4
Linger,"Everybody Else Is Doing It, So Why Can't We? (The Complete Sessions 1991-1993)",The Cranberries,1993-03-01,274760,0,0.0841,0.438,0.428,4.63e-05,0.138,-14.861,0.0263,94.864,4
Butterfly,The Gift Of Game,Crazy Town,1999-10-22,216773,61,0.00155,0.74,0.811,0.000229,0.107,-4.148,0.0768,103.499,4
So Much to Say,Crash,Dave Matthews Band,1996-04-30,246600,52,0.0109,0.715,0.78,0.0017,0.119,-6.688,0.0327,115.897,4
Barely Breathing,Duncan Sheik,Duncan Sheik,1996,254546,60,0.0281,0.482,0.807,0.0,0.177,-6.976,0.0457,187.918,4
Save Tonight,Desireless,Eagle-Eye Cherry,1997-01-01,242733,0,9.44e-05,0.545,0.699,5.79e-05,0.12,-8.76,0.0338,119.589,4
I'll Be,Misguided Roses,Edwin McCain,1997,266533,68,0.386,0.371,0.609,0.0,0.104,-5.524,0.0295,136.526,3
Inside Out,Eve 6,Eve 6,1998,219466,69,0.114,0.483,0.818,0.0,0.367,-7.666,0.0444,175.668,4
Santa Monica,Sparkle And Fade,Everclear,1995-01-01,191506,71,0.156,0.491,0.942,0.0,0.367,-5.333,0.132,100.446,4
Hooch,In the Juju Underworld,Everything,2006-04-21,219843,48,0.032,0.69,0.803,2.01e-05,0.0676,-6.549,0.0354,95.959,4
"Hey Man, Nice Shot - Remastered Version",Short Bus,Filter,1995,314440,0,0.00214,0.479,0.588,0.709,0.319,-10.773,0.0339,177.014,4
Criminal,Tidal,Fiona Apple,1996-07-23,341533,63,0.0129,0.595,0.804,1.97e-05,0.299,-7.911,0.0326,89.846,4
Learn to Fly,There Is Nothing Left To Lose,Foo Fighters,1999-11-02,235293,77,1.83e-05,0.465,0.919,2.07e-05,0.262,-4.025,0.0408,135.997,4
Shimmer,Sunburn,Fuel,1997,214106,64,0.00236,0.48,0.795,0.0,0.189,-6.408,0.0421,114.674,4
Hemorrhage (In My Hands),Something Like Human,Fuel,2000,236866,42,0.000144,0.301,0.823,0.000309,0.0833,-4.072,0.0433,152.017,4
Follow You Down,Follow You Down,Gin Blossoms,1996-01-01,227226,0,0.012,0.494,0.913,0.0,0.0702,-6.22,0.0477,155.88,4
Hey Jealousy,New Miserable Experience,Gin Blossoms,1992-01-01,236626,64,0.000179,0.471,0.797,6.49e-06,0.299,-8.407,0.0389,152.903,4
Slide,Dizzy up the Girl,The Goo Goo Dolls,1998-09-11,212066,70,0.00483,0.395,0.843,0.0,0.0404,-4.476,0.0374,112.423,4
Broadway,Dizzy up the Girl,The Goo Goo Dolls,1998-09-11,238533,53,0.000555,0.527,0.878,0.0,0.0852,-5.704,0.0424,132.791,4
Black Balloon,Dizzy up the Girl,The Goo Goo Dolls,1998-09-11,249533,62,0.057,0.339,0.625,0.000102,0.229,-8.57,0.028,104.68,4
Iris,Dizzy up the Girl,The Goo Goo Dolls,1998-09-11,289533,83,0.00125,0.315,0.715,7.97e-06,0.0942,-8.072,0.0362,155.925,3
Longview,Dookie,Green Day,1994-02-01,233240,66,0.00834,0.381,0.732,0.0101,0.0854,-7.594,0.0536,142.504,4
Knockin' On Heaven's Door,Use Your Illusion II,Guns N' Roses,1991-09-18,336000,0,0.0203,0.486,0.747,0.00607,0.0992,-7.248,0.0407,132.29,4
Flagpole Sitta,Where Have All The Merrymakers Gone?,Harvey Danger,1997-01-01,217266,65,0.00152,0.361,0.901,0.000263,0.286,-4.133,0.0443,144.97,4
Only Wanna Be with You,Cracked Rear View,Hootie & The Blowfish,1994-07-01,229586,71,0.107,0.49,0.873,5.19e-06,0.118,-5.861,0.0355,103.272,4
Warning,Morning View,Incubus,2001,278746,0,0.00132,0.504,0.517,7.87e-05,0.0999,-8.284,0.0261,81.045,4
Make Yourself,Make Yourself - Tour Edition,Incubus,1999,183133,0,0.00129,0.405,0.983,0.0421,0.322,-5.043,0.134,146.923,4
Drive,Make Yourself - Tour Edition,Incubus,1999,232533,0,0.0538,0.651,0.793,0.01,0.137,-7.312,0.0338,90.573,4
Stellar - Acoustic,Make Yourself - Tour Edition,Incubus,1999,195973,0,0.459,0.411,0.497,0.0,0.304,-6.934,0.0342,125.398,4
Nice to Know You,Morning View,Incubus,2001,283160,0,0.00182,0.515,0.864,7.32e-05,0.108,-5.384,0.0478,153.966,4
Jane Says,Nothing's Shocking,Jane's Addiction,1988-08-23,287000,66,0.0385,0.402,0.597,2.09e-06,0.109,-9.258,0.0327,81.806,4
I Alone,Throwing Copper,Live,1994-01-01,231133,65,0.00228,0.396,0.817,0.00417,0.372,-7.282,0.045,90.264,4
Lightning Crashes,Throwing Copper,Live,1994-01-01,325600,55,0.263,0.391,0.427,8.62e-06,0.174,-9.271,0.0438,93.192,4
All Over You,Throwing Copper,Live,1994-01-01,239546,63,0.00463,0.32,0.835,1.06e-06,0.294,-5.902,0.0572,132.105,4
Sex & Candy,Marcy Playground,Marcy Playground,1997-01-01,173493,72,0.238,0.67,0.558,0.0,0.106,-9.159,0.0251,80.511,4
3AM,Yourself or Someone Like You,Matchbox Twenty,1996-10-01,225946,71,0.00573,0.521,0.673,0.0,0.12,-8.685,0.0284,108.031,4
Unwell - 2007 Remaster,Exile on Mainstream (International),Matchbox Twenty,2007-09-29,237266,60,0.0456,0.442,0.793,0.0,0.328,-5.152,0.0347,80.985,4
Real World,Yourself or Someone Like You,Matchbox Twenty,1996-10-01,231693,63,0.00628,0.504,0.761,0.0,0.0892,-5.446,0.0437,117.999,4
Push,Yourself or Someone Like You,Matchbox Twenty,1996-10-01,238666,71,0.0067,0.42,0.672,0.0,0.108,-7.902,0.027,168.019,4
Fade Into You,So Tonight That I Might See,Mazzy Star,1993-10-05,295600,78,0.245,0.42,0.33,0.000679,0.0677,-13.925,0.0275,157.143,3
Closer,The Downward Spiral,Nine Inch Nails,1994-03-08,373306,0,0.000365,0.559,0.725,0.553,0.112,-8.631,0.0426,90.012,4
Heart-Shaped Box,In Utero - 20th Anniversary - Deluxe Edition,Nirvana,1993-09-21,281160,78,0.199,0.256,0.641,0.0329,0.0853,-10.283,0.0552,203.006,4
All Apologies,In Utero - 20th Anniversary Remaster,Nirvana,1993-09-21,233173,0,0.0881,0.445,0.627,0.000195,0.0896,-12.185,0.0351,113.151,4
Smells Like Teen Spirit,Nevermind (Remastered),Nirvana,1991-09-26,301920,79,2.55e-05,0.502,0.912,0.000173,0.106,-4.556,0.0564,116.761,4
In Bloom,Nevermind (Remastered),Nirvana,1991-09-26,255080,67,3.33e-05,0.436,0.876,0.000104,0.205,-4.902,0.0647,157.044,4
Lithium,Nevermind (Remastered),Nirvana,1991-09-26,257053,71,0.00174,0.678,0.656,0.0,0.0631,-6.41,0.0381,123.207,4
Come As You Are,Nevermind (Remastered),Nirvana,1991-09-26,218920,76,0.00016,0.5,0.824,0.00161,0.0916,-5.846,0.0388,120.125,4
Spiderwebs,Tragic Kingdom,No Doubt,1995-10-10,266733,0,0.0376,0.487,0.852,4.06e-06,0.0995,-7.184,0.0489,143.258,4
Just A Girl,Tragic Kingdom,No Doubt,1995-10-10,208400,0,0.0799,0.641,0.914,6.54e-05,0.132,-4.798,0.05,107.996,4
Don't Speak,Tragic Kingdom,No Doubt,1995-10-10,263000,0,0.24,0.522,0.707,2.04e-05,0.156,-7.113,0.0354,76.05,4
Wonderwall - Remastered,(What's The Story) Morning Glory? [Remastered],Oasis,1995-10-02,258773,77,0.000452,0.378,0.896,0.0,0.194,-4.066,0.0407,174.302,4
Champagne Supernova - Remastered,(What's The Story) Morning Glory? [Remastered],Oasis,1995-10-02,451320,64,0.465,0.294,0.825,0.0841,0.354,-3.771,0.0404,150.338,4
Pretty Fly (For A White Guy),Americana,The Offspring,1998-11-16,188666,0,0.101,0.722,0.895,1.27e-06,0.0695,-3.684,0.118,143.383,4
Jeremy,Ten,Pearl Jam,1991-08-27,318226,71,0.0404,0.285,0.846,0.0,0.182,-6.472,0.0438,108.808,4
Better Man,Vitalogy,Pearl Jam,1994-11-22,268586,67,0.165,0.445,0.671,1.56e-05,0.0791,-7.937,0.0387,125.712,4
Losing My Religion,Out Of Time (25th Anniversary Edition),R.E.M.,1991-03-12,268426,0,0.174,0.664,0.852,0.0,0.1,-4.996,0.029,125.632,4
Scar Tissue,Californication (Deluxe Edition),Red Hot Chili Peppers,1999-06-08,215906,79,0.0779,0.595,0.717,0.00274,0.108,-4.803,0.0295,88.969,4
Under the Bridge,Blood Sugar Sex Magik (Deluxe Edition),Red Hot Chili Peppers,1991-09-24,264306,82,0.0576,0.559,0.345,0.000105,0.141,-13.496,0.0459,84.581,4
All Star,Astro Lounge,Smash Mouth,1999-06-08,200373,79,0.0395,0.731,0.867,0.0,0.0861,-5.881,0.032,104.019,4
Bullet With Butterfly Wings - Remastered 2012,Mellon Collie And The Infinite Sadness (Remastered),The Smashing Pumpkins,1995-12-12,258466,0,5.59e-05,0.404,0.72,0.836,0.0466,-9.18,0.0623,121.864,4
Today,(Rotten Apples) The Smashing Pumpkins Greatest Hits,The Smashing Pumpkins,2001-01-01,202133,65,2.53e-05,0.476,0.855,0.69,0.049,-6.046,0.0265,82.955,4
Black Hole Sun,Superunknown,Soundgarden,1994-01-01,318000,50,0.000291,0.361,0.728,0.000112,0.0701,-8.519,0.0368,105.768,4
Two Princes,Pocket Full Of Kryptonite (Anniversary Edition),Spin Doctors,1991,256946,69,0.00165,0.544,0.905,1.97e-06,0.0532,-10.732,0.0646,103.594,4
Santeria,Sublime,Sublime,1996-07-30,183160,56,0.0208,0.67,0.753,2.71e-06,0.147,-5.058,0.0383,90.385,4
What I Got,Sublime,Sublime,1996-07-30,171066,48,0.0128,0.799,0.696,0.000333,0.331,-7.513,0.0859,95.637,4
Someday,14:59,Sugar Ray,1998-12-23,242800,62,0.0105,0.745,0.682,0.0862,0.21,-4.39,0.0287,110.857,4
Every Morning,14:59,Sugar Ray,1998-12-23,219866,67,0.0834,0.833,0.679,0.00258,0.0769,-4.496,0.0365,109.916,4
Fly,Floored,Sugar Ray,1997-06-20,244640,66,0.0202,0.835,0.648,0.225,0.308,-8.15,0.0488,99.701,4
Semi-Charmed Life,Third Eye Blind,Third Eye Blind,1997-04-08,268360,74,0.00832,0.64,0.864,0.0,0.123,-6.576,0.0314,102.026,4
Jumper - 1998 Edit,Third Eye Blind,Third Eye Blind,1997-04-08,272973,67,0.0129,0.599,0.543,0.00204,0.291,-9.226,0.0302,91.105,4
How's It Going to Be,Third Eye Blind,Third Eye Blind,1997-04-08,253413,65,0.00327,0.561,0.593,0.00144,0.0967,-9.362,0.0264,80.282,4
If You Could Only See,Lemon Parade,Tonic,1996-07-15,261519,66,0.00264,0.433,0.946,0.0,0.198,-5.138,0.0398,95.169,4
Meet Virginia,Train,Train,1998-02-24,239933,63,0.0863,0.675,0.553,7.58e-06,0.118,-7.775,0.0486,90.02,4
You're a God,Everything You Want,Vertical Horizon,1999,218760,16,0.00117,0.65,0.851,3.39e-05,0.0937,-6.519,0.0303,96.651,4
Everything You Want,Everything You Want,Vertical Horizon,1999,257066,23,0.0504,0.637,0.759,0.0,0.0642,-6.389,0.0305,93.898,4
Bitter Sweet Symphony,Urban Hymns (Deluxe / Remastered 2016),The Verve,1997-09-29,357266,0,0.0336,0.362,0.911,0.0,0.466,-5.966,0.049,171.112,4
One Headlight,Bringing Down The Horse,The Wallflowers,1996-01-01,312626,72,0.000655,0.701,0.539,0.005,0.0589,-8.968,0.0277,107.531,4
Desperately Wanting,Friction Baby,Better Than Ezra,1996-08-02,277493,55,0.000165,0.494,0.913,0.00898,0.247,-5.289,0.0378,99.92,4
Good,Deluxe,Better Than Ezra,1995-02-28,185093,63,0.000372,0.615,0.657,0.0204,0.132,-6.873,0.029,109.95,4
Extra Ordinary,Greatest Hits,Better Than Ezra,2005-03-15,218333,47,0.0216,0.667,0.774,0.00026,0.0622,-4.884,0.0317,92.939,4
Coffee,Sylvan Esso,Sylvan Esso,2014-01-01,268213,0,0.343,0.643,0.464,0.000935,0.0873,-8.113,0.1,100.002,4
Wolf,Sylvan Esso,Sylvan Esso,2014-01-01,195800,0,0.858,0.732,0.342,0.002,0.294,-8.99,0.0507,120.05,4
Uncatena,Sylvan Esso,Sylvan Esso,2014-01-01,255146,0,0.584,0.497,0.531,0.000172,0.11,-9.148,0.0471,89.978,3
The Stable Song,"That Sea, The Gambler",Gregory Alan Isakov,2007-01-01,360933,62,0.633,0.626,0.432,0.00239,0.127,-11.948,0.0283,137.93,4
Amsterdam,The Weatherman,Gregory Alan Isakov,2013-07-15,198640,0,0.919,0.557,0.411,0.084,0.114,-12.563,0.0289,152.009,3
Babe I'm Yours,Babe I'm Yours,Whilk & Misky,2014-10-06,318146,39,0.269,0.836,0.742,0.0861,0.123,-8.673,0.109,109.989,4
So Good To Me - Re-work,So Good To Me (Re-work),Whilk & Misky,2015-03-27,221378,37,0.124,0.809,0.356,0.235,0.109,-13.544,0.0345,115.999,4
Repeat,Home of the Strange,Young the Giant,2016-08-12,185200,44,0.0454,0.656,0.806,2.33e-05,0.341,-5.354,0.0433,149.975,4
Modern Girl,The Woods,Sleater-Kinney,2005-06-24,181493,0,0.33,0.543,0.676,0.0859,0.111,-4.195,0.0278,130.883,4
What You Do To Me,Bandwagonesque,Teenage Fanclub,1991-11-19,120706,49,0.00055,0.507,0.595,0.156,0.264,-12.754,0.0314,115.013,4
Name For You,Heartworms,The Shins,2017-03-10,189493,43,0.00563,0.639,0.76,0.0,0.668,-5.402,0.0317,123.089,4
Say Something Loving,I See You,The xx,2017-01-13,238373,0,0.296,0.627,0.721,6.41e-05,0.231,-7.782,0.0304,130.08,4
Wild Horses - Acoustic,Wild Horses (Acoustic),Bishop Briggs,2017-01-06,188906,38,0.67,0.715,0.259,0.0,0.11,-10.493,0.035,129.924,4
Never Be Mine,MY WOMAN,Angel Olsen,2016-09-02,221400,0,0.196,0.527,0.622,1.32e-06,0.309,-7.113,0.0339,118.496,4
Give It Up,MY WOMAN,Angel Olsen,2016-09-02,176226,0,0.00221,0.483,0.619,1.31e-06,0.0943,-6.651,0.0331,121.223,4
Prurient,✝✝✝ (Crosses),✝✝✝ (Crosses),2014-02-11,246738,36,0.00375,0.526,0.894,0.496,0.0951,-4.197,0.0484,90.0,4
Free,Conscious,BROODS,2016-06-24,223826,40,0.0178,0.608,0.76,0.0,0.129,-3.566,0.0546,90.012,4
Enter Entirely,Life Without Sound,Cloud Nothings,2017-01-27,298706,0,0.00184,0.488,0.888,0.59,0.0692,-5.711,0.052,117.947,4
Over,WALLS,Kings of Leon,2016-10-14,370586,49,0.00199,0.414,0.799,0.507,0.114,-8.253,0.0335,126.852,4
In Too Deep,"All Killer, No Filler",Sum 41,2001-01-01,207093,0,0.000192,0.566,0.835,0.0,0.0581,-5.885,0.0504,116.041,4
Amoeba,Adolescents,Adolescents,1981,186626,54,7.97e-05,0.231,0.962,0.00175,0.803,-7.341,0.0753,189.29,4
I Give You Power,I Give You Power,Arcade Fire,2017-01-19,223279,0,0.0276,0.669,0.545,1.06e-05,0.261,-9.232,0.106,95.605,4
Conversation Piece,WALLS,Kings of Leon,2016-10-14,299253,53,0.35,0.425,0.593,0.488,0.216,-7.419,0.0241,170.506,4
Break Apart,Migration,Bonobo,2017-01-13,274693,55,0.864,0.648,0.458,0.0944,0.366,-15.169,0.0311,119.96,4
Love on the Weekend,The Search for Everything,John Mayer,2017-04-14,212320,65,0.623,0.718,0.583,0.000681,0.0612,-7.884,0.0288,119.971,4
Reverend,WALLS,Kings of Leon,2016-10-14,234080,56,0.0867,0.448,0.815,0.686,0.316,-5.951,0.0361,124.808,4
Black Door,Magic Potion,The Black Keys,2006-09-12,210386,33,0.813,0.344,0.673,0.343,0.367,-9.032,0.0409,80.499,4
To Be Without You,Prisoner,Ryan Adams,2017-02-17,201506,49,0.0829,0.633,0.405,0.324,0.139,-10.494,0.0336,81.074,4
Breaking Free,Love Gloom,Night Riots,2017-03-07,243156,39,0.0285,0.445,0.875,1.49e-05,0.271,-4.054,0.0882,166.081,4
All For You,Love Gloom,Night Riots,2017-03-07,235334,46,0.0103,0.475,0.881,2.48e-06,0.0739,-3.208,0.0574,140.912,3
Liar,You In Reverse,Built To Spill,2006-01-01,311346,22,0.272,0.534,0.758,0.0894,0.259,-8.163,0.027,134.883,4
There's A Girl In The Corner,Nobody Wants To Be Here & Nobody Wants To Leave,The Twilight Sad,2014-10-27,230219,0,0.324,0.507,0.666,0.928,0.0793,-6.39,0.029,99.992,4
Mexican Jackpot,The Electric Man,Flagship,2017-03-10,242360,0,0.00756,0.636,0.68,2.84e-05,0.0918,-5.163,0.037,114.016,4
Flashlight,The Front Bottoms,The Front Bottoms,2011-09-06,297346,0,0.00129,0.429,0.865,0.0,0.105,-3.751,0.0625,151.043,4
You Don't Care About Us,Without You I'm Nothing,Placebo,1998-10-12,238400,47,7.71e-05,0.273,0.933,0.763,0.232,-6.599,0.0988,85.194,4
Where Is My Mind? - MTV Unplugged,MTV Unplugged (Live),Placebo,2015-11-27,235306,0,0.0975,0.576,0.798,0.000309,0.694,-8.031,0.0765,91.453,4
WEIGHT OFF (feat. BADBADNOTGOOD),99.9%,KAYTRANADA,2016-05-06,155960,0,0.527,0.651,0.493,0.725,0.123,-6.386,0.0453,80.034,4
Hands Down,"A Mark, A Mission, A Brand, A Scar",Dashboard Confessional,2003-01-01,186866,0,0.015,0.485,0.82,2.81e-05,0.112,-4.085,0.0493,94.063,4
Good for You,Third Eye Blind,Third Eye Blind,1997-04-08,232000,40,0.00081,0.536,0.635,0.0,0.0699,-7.145,0.0246,76.599,4
Friend Hospital,You Know Who You Are,Nada Surf,2016-03-04,297520,0,0.0325,0.565,0.775,0.000123,0.114,-6.095,0.0294,117.998,4
Love Is Mystical,LA DIVINE,Cold War Kids,2017-04-07,214360,0,0.00606,0.567,0.865,4.58e-05,0.218,-5.104,0.0393,105.992,4
Only Shallow,Loveless,my bloody valentine,1991-11-04,257519,54,0.000377,0.138,0.691,0.786,0.0895,-7.976,0.0443,170.342,4
Lost in the Supermarket - Remastered,London Calling (Remastered),The Clash,1979,226946,59,0.0568,0.608,0.634,0.00615,0.116,-11.24,0.0727,147.515,4
way it goes,Landmark,Hippo Campus,2017-02-24,245456,0,0.021,0.542,0.906,0.00043,0.377,-4.213,0.0491,120.014,4
Changing,All At Once,The Airborne Toxic Event,2011-01-01,200053,53,0.0186,0.613,0.913,0.0,0.084,-4.26,0.0545,102.524,4
All I Ever Wanted,All At Once,The Airborne Toxic Event,2011-01-01,257680,46,0.00382,0.354,0.836,0.0229,0.19,-3.888,0.0497,165.02,4
Ego,Blossom (Deluxe),Milky Chance,2017-03-17,232213,41,0.0863,0.735,0.787,3.54e-06,0.0608,-6.176,0.0372,128.015,4
Them Changes,The Beyond / Where the Giants Roam,Thundercat,2015-06-22,187210,39,0.544,0.787,0.579,0.00148,0.116,-8.376,0.0581,81.68,4
Friend Zone,Drunk,Thundercat,2017-02-24,192511,0,0.258,0.589,0.83,0.00286,0.114,-4.961,0.0352,106.995,4
My Fault,Origami,Vinyl Theatre,2017-05-05,247653,23,0.00233,0.344,0.698,3.32e-05,0.45,-6.702,0.0455,151.952,4
Girl Loves Me,Blackstar,David Bowie,2016-01-08,291946,41,0.28,0.699,0.579,0.000222,0.285,-7.633,0.0536,137.059,4
Slow Hands,Antics,Interpol,2004-09-27,183146,0,0.000417,0.244,0.974,0.553,0.368,-2.491,0.0504,141.891,4
Darling,In Mind,Real Estate,2017-03-17,260386,56,0.00878,0.596,0.894,0.00659,0.104,-5.407,0.0265,132.994,5
So Good At Being in Trouble,II,Unknown Mortal Orchestra,2013-02-05,230146,0,0.0363,0.829,0.435,0.878,0.119,-10.136,0.0515,103.816,4
Green Light,Melodrama,Lorde,2017-06-16,234652,0,0.0162,0.616,0.714,1.23e-05,0.0817,-7.792,0.0982,128.924,4
Drivin' Me Wild,Finding Forever,Common,2007-01-01,222533,38,0.351,0.676,0.952,3.66e-06,0.101,-4.306,0.27,94.952,4
You Got Yr Cherry Bomb,Ga Ga Ga Ga Ga,Spoon,2007-01-01,188640,20,0.241,0.607,0.724,0.0,0.593,-6.191,0.0299,142.805,4
NYC,Turn On The Bright Lights: The Tenth Anniversary Edition (Remastered),Interpol,2002-08-20,259373,0,0.0141,0.171,0.753,0.0481,0.11,-4.871,0.0312,77.76,4
Ceremony - Version 1; 2016 Remaster,Singles (2016 Remaster),New Order,2005-09-30,278760,52,6.44e-05,0.306,0.555,0.0917,0.12,-9.958,0.0312,134.815,4
Love,Lust For Life,Lana Del Rey,2017-07-21,272742,1,0.492,0.325,0.377,0.00314,0.111,-10.911,0.0345,98.87,4
Third of May / Ōdaigahara - Edit,Third of May / Ōdaigahara (Edit),Fleet Foxes,2017-03-10,242989,31,0.0244,0.256,0.513,0.0028,0.127,-6.04,0.0338,142.293,3
Name For You,Heartworms,The Shins,2017-03-10,189493,43,0.00563,0.639,0.76,0.0,0.668,-5.402,0.0317,123.089,4
You Know I'm No Good,Back To Black,Amy Winehouse,2006-01-01,256946,0,0.0132,0.705,0.806,0.00428,0.0701,-3.607,0.0309,103.383,4
Sweet Ophelia,Kicker,Zella Day,2015-01-01,189026,53,0.0724,0.573,0.967,0.000524,0.151,-3.773,0.0521,102.01,4
Kill for Candy,DREAMCAR,DREAMCAR,2017-05-12,174600,32,0.00044,0.489,0.969,0.0101,0.288,-2.667,0.0488,160.035,4
The Love You're Given,Phase,Jack Garratt,2016-02-19,300213,0,0.237,0.497,0.479,0.181,0.245,-10.927,0.0874,80.018,4
Girl's Not Grey,Sing The Sorrow,AFI,2003,190493,62,0.00844,0.389,0.905,0.00016,0.124,-4.494,0.0354,121.836,4
Pleasure,Pleasure,Feist,2017-04-28,285151,30,0.308,0.511,0.594,0.00418,0.0344,-8.132,0.0465,121.799,4
Lover's Spit,You Forgot It In People,Broken Social Scene,2003-03-11,382240,49,0.00183,0.327,0.585,0.281,0.0588,-6.957,0.0287,77.537,4
Ivy,Blonde,Frank Ocean,2016-08-20,249191,80,0.785,0.575,0.386,0.000289,0.229,-9.584,0.037,116.408,4
Cold Blue Rain - Acoustic Version,Blossom (Deluxe),Milky Chance,2017-03-17,225760,29,0.64,0.577,0.206,6.54e-06,0.143,-14.051,0.0395,82.961,4
To Be Alone With You,Seven Swans,Sufjan Stevens,2004-03-16,168040,0,0.926,0.519,0.163,0.751,0.115,-18.131,0.0489,142.116,4
A Certain Type of Girl,Songs of God and Whiskey,The Airborne Toxic Event,2015-04-24,177093,24,0.0735,0.637,0.495,0.0,0.388,-7.96,0.0542,102.612,4
The Graveyard Near The House,All At Once,The Airborne Toxic Event,2011-01-01,295480,39,0.692,0.576,0.312,3.12e-06,0.108,-13.733,0.0296,97.955,4
Show Me,X-Communicate,Kristin Kontrol,2016-05-27,212293,0,0.00162,0.487,0.841,0.000372,0.192,-6.004,0.0378,172.063,4
Sunday,Post Pop Depression,Iggy Pop,2016-01-22,366893,28,0.129,0.544,0.587,0.734,0.14,-7.906,0.0336,112.328,4
Crowds,Matter of Choice,Cold Showers,2015-08-28,210208,0,0.00351,0.343,0.855,0.881,0.0604,-5.829,0.0423,160.974,4
I Want to Know (Your Love),To the Valley,Palmas,2015-11-13,178516,9,0.0145,0.444,0.87,0.642,0.171,-5.955,0.0526,122.004,4
