0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
Deck The Halls,The Greatest Gift Of All,Rascal Flatts,2016-10-21,197426,12,0.73,0.42,0.43,1.13e-06,0.111,-6.938,0.0267,184.12,3
Fa La La - A Cappella,Under The Mistletoe (Deluxe Edition),Justin Bieber,2011-01-01,175213,34,0.846,0.61,0.208,0.0,0.152,-11.879,0.0319,94.525,4
Hark! The Herald Angels Sing,That's Christmas To Me (Deluxe Edition),Pentatonix,2015-10-30,192573,39,0.138,0.521,0.691,0.0,0.0957,-5.754,0.221,117.056,4
Have Yourself a Merry Little Christmas,Have Yourself a Merry Little Christmas,Dan + Shay,2013-12-06,151866,23,0.777,0.153,0.347,1.24e-05,0.119,-6.981,0.031,76.007,3
Have Yourself a Merry Little Christmas,That's Christmas To Me (Deluxe Edition),Pentatonix,2015-10-30,202560,32,0.147,0.653,0.415,0.0,0.0759,-7.489,0.0288,91.977,4
It's Beginning to Look a Lot like Christmas,Christmas,Michael Bublé,2011-10-14,206639,53,0.908,0.339,0.214,7.47e-06,0.341,-11.714,0.0375,94.775,3
Jingle Bells (feat. The Puppini Sisters),Christmas,Michael Bublé,2011-10-14,159973,33,0.634,0.702,0.588,0.0,0.198,-5.914,0.0563,122.945,3
"Mary, Did You Know?",That's Christmas To Me (Deluxe Edition),Pentatonix,2015-10-30,203373,55,0.302,0.497,0.312,0.0,0.0968,-9.088,0.0269,105.036,4
Merry Christmas Baby - Live from 2014 CMA Country Christmas,Merry Christmas Baby (Live from 2014 CMA Country Christmas),Hunter Hayes,2014-12-01,228071,10,0.0721,0.58,0.897,0.0,0.946,-3.284,0.0525,102.012,4
Mis Deseos / Feliz Navidad (with Thalia),Christmas,Michael Bublé,2011-10-14,264000,23,0.6,0.657,0.571,0.0,0.195,-6.52,0.0379,126.004,4
Mistletoe,Under The Mistletoe (Deluxe Edition),Justin Bieber,2011-01-01,182946,12,0.511,0.666,0.543,0.0,0.0911,-9.188,0.0446,161.947,4
"My Song For You (from ""Good Luck Charlie"")",Disney Channel Holiday Playlist,Various Artists,2012-01-01,201733,33,0.675,0.411,0.356,0.0,0.115,-8.822,0.0273,176.078,4
Redneck 12 Days of Christmas,Greatest Bits,Jeff Foxworthy,1993,141666,4,0.307,0.712,0.589,0.0,0.32,-7.639,0.122,132.849,3
Silver Bells (feat. Naturally 7),Christmas (Deluxe Special Edition),Michael Bublé,2011-10-14,187893,0,0.91,0.435,0.199,0.0,0.101,-10.437,0.0294,98.127,3
That's Christmas to Me,That's Christmas To Me (Deluxe Edition),Pentatonix,2015-10-30,182173,46,0.611,0.446,0.136,0.0,0.206,-10.101,0.0314,79.486,4
Poison & Wine,Barton Hollow,The Civil Wars,2011-01-01,219440,0,0.759,0.379,0.18,3e-05,0.107,-12.747,0.0274,75.684,4
Born To Die,Born To Die - The Paradise Edition,Lana Del Rey,2012-01-01,285400,72,0.222,0.428,0.626,8.22e-05,0.277,-6.639,0.0339,86.02,4
Off To The Races,Born To Die - The Paradise Edition,Lana Del Rey,2012-01-01,299933,62,0.0621,0.399,0.721,0.00282,0.278,-5.562,0.0523,160.125,4
Blue Jeans,Born To Die - The Paradise Edition,Lana Del Rey,2012-01-01,209440,69,0.418,0.558,0.837,0.0,0.0821,-4.405,0.0633,117.963,4
Video Games,Born To Die - The Paradise Edition,Lana Del Rey,2012-01-01,281960,76,0.811,0.236,0.249,1e-06,0.087,-9.595,0.0348,72.847,5
Diet Mountain Dew,Born To Die - The Paradise Edition,Lana Del Rey,2012-01-01,222920,73,0.276,0.595,0.696,0.0,0.411,-5.921,0.0417,88.013,4
National Anthem,Born To Die - The Paradise Edition,Lana Del Rey,2012-01-01,230520,70,0.531,0.532,0.899,0.000146,0.0957,-5.935,0.244,85.0,4
Dark Paradise,Born To Die - The Paradise Edition,Lana Del Rey,2012-01-01,243187,71,0.0953,0.6,0.653,0.0,0.122,-8.309,0.0594,119.994,4
Radio,Born To Die - The Paradise Edition,Lana Del Rey,2012-01-01,214573,68,0.188,0.423,0.857,2.63e-05,0.105,-5.173,0.0687,75.024,4
Carmen,Born To Die - The Paradise Edition,Lana Del Rey,2012-01-01,248720,63,0.098,0.524,0.427,0.000273,0.129,-9.57,0.0297,100.024,4
Million Dollar Man,Born To Die - The Paradise Edition,Lana Del Rey,2012-01-01,231573,59,0.484,0.382,0.589,0.0,0.131,-5.991,0.0359,65.627,4
Summertime Sadness,Born To Die - The Paradise Edition,Lana Del Rey,2012-01-01,265427,83,0.0542,0.565,0.654,1.8e-06,0.122,-6.826,0.0335,111.968,4
This Is What Makes Us Girls,Born To Die - The Paradise Edition,Lana Del Rey,2012-01-01,238427,58,0.0904,0.534,0.842,0.0388,0.203,-7.031,0.0925,138.004,4
Without You,Born To Die - The Paradise Edition,Lana Del Rey,2012-01-01,229293,57,0.636,0.586,0.593,0.000131,0.115,-8.394,0.0329,111.942,4
Lolita,Born To Die - The Paradise Edition,Lana Del Rey,2012-01-01,220040,61,0.0744,0.493,0.946,4.89e-05,0.351,-4.304,0.124,135.955,4
Lucky Ones,Born To Die - The Paradise Edition,Lana Del Rey,2012-01-01,225069,55,0.778,0.375,0.416,2.48e-06,0.23,-7.149,0.0283,134.923,4
Days,Portamento,The Drums,2011-01-01,269081,0,0.445,0.543,0.718,0.161,0.142,-7.696,0.0303,169.966,4
Lonely Boy,El Camino,The Black Keys,2011-12-06,193653,73,0.00417,0.356,0.872,0.00975,0.0997,-7.837,0.068,166.3,4
Pump up the Jam,Lost in the 80's,The Lost Fingers,2009-01-27,228746,35,0.49,0.776,0.541,0.0,0.169,-7.289,0.04,123.991,4
Why Am I the One,Some Nights,fun.,2012-02-14,286706,45,0.44,0.408,0.499,4.04e-06,0.595,-7.16,0.0547,82.157,4
All Alone,Some Nights,fun.,2012-02-14,183773,39,0.0205,0.533,0.862,0.000145,0.319,-4.488,0.0678,183.077,4
The Rifle's Spiral,Port Of Morrow,The Shins,2012-03-16,209720,47,9.93e-05,0.518,0.775,0.00013,0.336,-5.897,0.0303,107.026,4
Simple Song,Port Of Morrow,The Shins,2012-03-16,255400,61,0.0133,0.546,0.878,0.0,0.135,-5.137,0.0525,119.945,4
It's Only Life,Port Of Morrow,The Shins,2012-03-16,241613,48,0.0476,0.627,0.623,1.09e-06,0.149,-6.613,0.0267,147.983,4
Bait And Switch,Port Of Morrow,The Shins,2012-03-16,203266,33,0.0151,0.53,0.835,2.91e-06,0.0946,-5.464,0.0477,158.888,4
September,Port Of Morrow,The Shins,2012-03-16,213293,36,0.704,0.461,0.384,1.24e-05,0.123,-9.005,0.0306,201.705,4
No Way Down,Port Of Morrow,The Shins,2012-03-16,196173,43,0.00113,0.613,0.914,5.14e-06,0.302,-4.152,0.0366,101.026,4
For A Fool,Port Of Morrow,The Shins,2012-03-16,236613,38,0.354,0.604,0.45,0.000169,0.108,-6.984,0.0264,109.911,3
Fall Of '82,Port Of Morrow,The Shins,2012-03-16,228346,33,0.0106,0.687,0.578,3.78e-05,0.192,-6.686,0.0239,97.0,4
40 Mark Strasse,Port Of Morrow,The Shins,2012-03-16,278533,38,0.00567,0.653,0.542,0.00193,0.102,-7.542,0.0279,140.012,4
Port Of Morrow,Port Of Morrow,The Shins,2012-03-16,349693,33,0.134,0.578,0.554,8.07e-05,0.0654,-8.469,0.0294,121.022,4
Easy,Days,Real Estate,2011-10-17,233440,31,0.0128,0.43,0.892,0.417,0.142,-4.021,0.0322,140.042,4
Green Aisles,Days,Real Estate,2011-10-17,301026,30,0.0581,0.484,0.782,0.153,0.284,-5.407,0.0273,104.104,4
It's Real,Days,Real Estate,2011-10-17,168493,48,0.00928,0.419,0.856,0.0964,0.124,-5.443,0.0298,152.009,4
Kinder Blumen,Days,Real Estate,2011-10-17,235533,27,0.181,0.431,0.731,0.0644,0.0814,-6.397,0.0264,105.279,4
Out Of Tune,Days,Real Estate,2011-10-17,291946,27,0.385,0.407,0.765,0.00271,0.0693,-6.104,0.0313,121.087,4
Municipality,Days,Real Estate,2011-10-17,216586,26,0.268,0.488,0.706,0.869,0.173,-6.358,0.0252,98.045,4
Wonder Years,Days,Real Estate,2011-10-17,154493,23,0.198,0.512,0.788,0.852,0.148,-6.45,0.0338,131.014,4
Three Blocks,Days,Real Estate,2011-10-17,198613,20,0.0979,0.492,0.64,0.147,0.16,-6.034,0.0291,135.008,3
Younger Than Yesterday,Days,Real Estate,2011-10-17,248520,22,0.0199,0.546,0.671,0.63,0.316,-7.004,0.0288,116.986,4
All The Same,Days,Real Estate,2011-10-17,441946,23,0.0838,0.534,0.794,0.62,0.0962,-5.775,0.0303,128.745,4
Chloe In The Afternoon,Strange Mercy,St. Vincent,2011-09-12,175786,0,0.046,0.515,0.783,0.0267,0.165,-8.988,0.062,145.034,4
Cruel,Strange Mercy,St. Vincent,2011-09-12,214986,0,0.0104,0.57,0.704,0.455,0.0905,-8.32,0.0314,115.041,4
Cheerleader,Strange Mercy,St. Vincent,2011-09-12,208626,0,0.725,0.447,0.376,0.0617,0.113,-9.458,0.0336,139.143,4
Surgeon,Strange Mercy,St. Vincent,2011-09-12,265053,0,0.0963,0.496,0.724,0.0261,0.118,-7.964,0.0433,139.913,4
Northern Lights,Strange Mercy,St. Vincent,2011-09-12,213573,0,0.0423,0.4,0.934,0.00166,0.39,-6.588,0.0569,139.938,4
Strange Mercy,Strange Mercy,St. Vincent,2011-09-12,268506,0,0.214,0.642,0.516,0.312,0.112,-9.691,0.0292,127.018,4
Neutered Fruit,Strange Mercy,St. Vincent,2011-09-12,253200,0,0.036,0.575,0.559,0.208,0.12,-8.264,0.0378,139.963,4
Champagne Year,Strange Mercy,St. Vincent,2011-09-12,208880,0,0.494,0.172,0.394,0.673,0.237,-13.73,0.0346,169.999,4
Dilettante,Strange Mercy,St. Vincent,2011-09-12,243546,0,0.116,0.626,0.385,0.0283,0.17,-9.095,0.0484,135.22,4
Hysterical Strength,Strange Mercy,St. Vincent,2011-09-12,196240,0,0.389,0.53,0.818,0.766,0.287,-7.739,0.0518,135.987,4
Year Of The Tiger,Strange Mercy,St. Vincent,2011-09-12,208040,0,0.0624,0.519,0.557,0.347,0.11,-8.977,0.0315,134.874,4
Honey Bunny,Father Son Holy Ghost,Girls,2011-09-09,155453,0,0.000162,0.341,0.614,0.234,0.113,-10.399,0.0315,141.522,3
Alex,Father Son Holy Ghost,Girls,2011-09-09,292986,0,1.02e-05,0.53,0.759,0.734,0.137,-7.977,0.0276,116.964,4
Die,"Father, Son, Holy Ghost",Girls,2011-09-12,290320,12,2.58e-05,0.243,0.736,0.759,0.365,-7.032,0.0328,131.418,4
Saying I love You,Father Son Holy Ghost,Girls,2011-09-09,240600,0,0.00179,0.691,0.636,0.695,0.321,-8.491,0.0247,109.984,4
My Ma,Father Son Holy Ghost,Girls,2011-09-09,239546,0,0.00611,0.555,0.502,0.0716,0.157,-7.648,0.0286,111.359,4
Vomit,Father Son Holy Ghost,Girls,2011-09-09,385626,0,0.00202,0.516,0.571,0.668,0.101,-7.267,0.0292,117.945,4
Just a song,Father Son Holy Ghost,Girls,2011-09-09,401893,0,0.633,0.346,0.376,0.515,0.1,-11.135,0.0337,109.997,4
Magic,Father Son Holy Ghost,Girls,2011-09-09,209213,0,0.000203,0.455,0.699,0.0403,0.292,-6.305,0.031,110.037,4
Forgiveness,Father Son Holy Ghost,Girls,2011-09-09,471866,0,0.149,0.651,0.376,0.663,0.112,-8.795,0.0259,113.006,4
Love like a river,Father Son Holy Ghost,Girls,2011-09-09,221293,0,0.00818,0.5,0.418,0.0661,0.375,-9.426,0.0373,171.296,3
Jamie Marie,Father Son Holy Ghost,Girls,2011-09-09,268266,0,0.445,0.438,0.271,0.00141,0.141,-12.673,0.0449,112.89,4
Clean Slate,A Wasteland Companion,M. Ward,2012-01-01,171320,10,0.861,0.529,0.26,0.0172,0.164,-13.71,0.0324,85.273,4
Primitive Girl,A Wasteland Companion,M. Ward,2012-04-10,190080,0,0.334,0.551,0.612,0.00198,0.414,-9.28,0.0341,123.177,4
Me And My Shadow,A Wasteland Companion,M. Ward,2012-01-01,156400,1,0.139,0.349,0.714,0.0,0.137,-6.521,0.0487,84.195,4
Sweetheart,A Wasteland Companion,M. Ward,2012-01-01,209813,3,0.292,0.492,0.723,2.36e-06,0.262,-5.627,0.0319,135.289,4
I Get Ideas,A Wasteland Companion,M. Ward,2012-01-01,159106,4,0.0211,0.192,0.834,0.0,0.358,-5.08,0.0715,186.042,4
The First Time I Ran Away,A Wasteland Companion,M. Ward,2012-01-01,197946,10,0.422,0.263,0.429,0.28,0.149,-13.942,0.0355,114.999,4
A Wasteland Companion,A Wasteland Companion,M. Ward,2012-01-01,174800,1,0.723,0.441,0.0524,0.738,0.142,-15.707,0.0364,86.473,4
Watch The Show,A Wasteland Companion,M. Ward,2012-01-01,220506,2,0.828,0.601,0.687,0.00346,0.113,-8.923,0.0489,83.349,4
There's A Key,A Wasteland Companion,M. Ward,2012-01-01,172493,8,0.865,0.502,0.33,0.0247,0.122,-15.201,0.0283,100.911,4
Crawl After You,A Wasteland Companion,M. Ward,2012-01-01,219826,2,0.528,0.469,0.428,1.8e-05,0.152,-7.355,0.0253,100.761,4
Wild Goose,A Wasteland Companion,M. Ward,2012-01-01,155600,2,0.696,0.351,0.33,0.667,0.111,-13.505,0.0267,98.068,4
Pure Joy,A Wasteland Companion,M. Ward,2012-01-01,177480,4,0.827,0.482,0.26,0.000334,0.107,-13.238,0.0352,86.564,4
Somebody That I Used To Know,Making Mirrors,Gotye,2011-01-01,244973,76,0.591,0.864,0.495,0.000133,0.0992,-7.036,0.037,129.062,4
Smoke And Mirrors,Making Mirrors,Gotye,2011-01-01,313080,40,0.108,0.375,0.9,0.198,0.296,-6.287,0.13,186.22,3
Missing Pieces,Blunderbuss,Jack White,2012-04-20,206080,40,0.19,0.454,0.708,0.00433,0.141,-10.298,0.0838,154.548,4
Sixteen Saltines,Blunderbuss,Jack White,2012-04-20,155720,54,0.0136,0.603,0.868,7.04e-06,0.0767,-7.879,0.0887,131.532,4
Freedom At 21,Blunderbuss,Jack White,2012-04-20,171640,46,9.69e-05,0.38,0.763,0.0248,0.592,-11.383,0.0465,160.611,4
Love Interruption,Blunderbuss,Jack White,2012-04-20,157973,52,0.648,0.582,0.365,1.03e-06,0.147,-11.04,0.0388,93.856,4
Blunderbuss,Blunderbuss,Jack White,2012-04-20,185813,40,0.541,0.38,0.395,0.0216,0.0852,-12.695,0.0388,152.081,3
Hypocritical Kiss,Blunderbuss,Jack White,2012-04-20,170400,37,0.126,0.483,0.751,0.0421,0.13,-10.535,0.034,161.458,4
Weep Themselves To Sleep,Blunderbuss,Jack White,2012-04-20,259093,34,0.0139,0.396,0.877,0.235,0.287,-8.837,0.046,168.349,4
I'm Shakin',Blunderbuss,Jack White,2012-04-20,180173,54,0.0142,0.586,0.781,0.00105,0.0673,-10.052,0.235,80.753,4
Trash Tongue Talker,Blunderbuss,Jack White,2012-04-20,200360,36,0.00938,0.495,0.781,0.00745,0.107,-10.51,0.0345,142.266,4
Hip (Eponymous) Poor Boy,Blunderbuss,Jack White,2012-04-20,183480,34,0.113,0.406,0.866,5.81e-05,0.122,-9.198,0.067,169.513,4
I Guess I Should Go To Sleep,Blunderbuss,Jack White,2012-04-20,157360,31,0.11,0.343,0.471,8.92e-05,0.105,-11.944,0.0584,184.051,3
On And On And On,Blunderbuss,Jack White,2012-04-20,235853,31,0.381,0.419,0.35,0.789,0.104,-14.944,0.0382,125.727,4
Take Me With You When You Go,Blunderbuss,Jack White,2012-04-20,250160,33,0.0843,0.356,0.847,0.0377,0.17,-10.427,0.0843,100.807,4
Hold On,Boys & Girls,Alabama Shakes,2012-04-09,226186,1,0.206,0.574,0.667,0.352,0.0852,-5.425,0.0301,88.299,4
Winter Beats,Hearts,I Break Horses,2011-08-22,285080,0,0.00318,0.242,0.721,0.226,0.227,-5.791,0.0575,159.849,4
Everybody's Changing,Hopes And Fears,Keane,2004-05-10,215880,74,0.0014,0.517,0.839,0.000365,0.108,-3.521,0.0287,94.015,4
My Autumn's Done Come,The Very Special World Of Lee Hazlewood (Bonus Track),Lee Hazlewood,1966-09-17,246253,0,0.794,0.212,0.188,0.00133,0.15,-13.961,0.0375,81.023,3
Ravel - Pavane Pour une Infante Défunte,Late Night Tales - Air,Air,2012-02-24,295360,0,0.988,0.121,0.0611,0.957,0.2,-25.179,0.0413,80.239,4
Shyness - Sundance Remix,Again and Again Remixed,Thieves Like Us,2010-11-10,268400,0,2.42e-05,0.598,0.764,0.00131,0.0782,-7.767,0.0385,110.011,4
Take Back The City,A Hundred Million Suns,Snow Patrol,2008-01-01,278306,47,0.00288,0.525,0.949,5.44e-06,0.117,-4.44,0.0579,130.115,4
Holes,Mondo,Electric Guest,2012-01-01,165773,27,0.0735,0.703,0.446,0.333,0.072,-8.723,0.143,77.064,4
This Head I Hold,Mondo,Electric Guest,2012-01-01,175773,54,0.0268,0.663,0.873,0.0108,0.261,-4.915,0.0328,162.024,4
Under The Gun,Mondo,Electric Guest,2012-01-01,222253,32,0.047,0.868,0.669,0.0134,0.0959,-7.918,0.0356,126.034,4
Awake,Mondo,Electric Guest,2012-01-01,300866,42,0.0206,0.566,0.593,0.0654,0.121,-7.348,0.0349,111.0,4
Amber,Mondo,Electric Guest,2012-01-01,230773,26,0.0429,0.652,0.573,0.479,0.149,-8.338,0.0513,78.011,4
The Bait,Mondo,Electric Guest,2012-01-01,186013,30,0.00124,0.777,0.628,0.0211,0.101,-6.019,0.0298,138.025,4
Waves,Mondo,Electric Guest,2012-01-01,186106,48,0.0255,0.768,0.833,6.15e-05,0.0975,-4.649,0.0367,120.006,4
Troubleman,Mondo,Electric Guest,2012-01-01,528733,41,0.213,0.467,0.531,0.0246,0.137,-8.482,0.0301,121.964,4
American Daydream,Mondo,Electric Guest,2012-01-01,168626,46,0.154,0.666,0.473,0.00317,0.109,-10.06,0.0454,75.002,4
Control,Mondo,Electric Guest,2012-01-01,138880,25,0.033,0.733,0.637,1.09e-06,0.0833,-5.229,0.0303,133.007,4
Perfection,Oh Land,Oh Land,2011-03-11,298786,29,0.109,0.533,0.545,0.0021,0.298,-7.284,0.0323,82.992,4
Break The Chain,Oh Land,Oh Land,2011-03-11,197240,15,0.463,0.604,0.621,0.00247,0.222,-8.123,0.0343,139.966,4
Sun of a Gun,Oh Land,Oh Land,2011-03-11,205160,36,0.264,0.712,0.625,5.86e-06,0.0984,-5.619,0.197,132.834,4
Voodoo,Oh Land,Oh Land,2011-03-11,170293,15,0.011,0.793,0.712,0.0,0.0468,-6.498,0.0395,120.864,4
Lean,Oh Land,Oh Land,2011-03-11,207360,16,0.539,0.396,0.469,0.00334,0.0961,-10.151,0.0337,147.362,4
Wolf & I,Oh Land,Oh Land,2011-03-11,275440,34,0.204,0.417,0.382,0.0176,0.149,-9.744,0.0363,134.754,4
Human,Oh Land,Oh Land,2011-03-11,247400,15,0.0562,0.596,0.725,1.69e-05,0.114,-6.756,0.0492,130.941,4
White Nights,Oh Land,Oh Land,2011-03-11,225906,35,0.0657,0.628,0.786,2.36e-05,0.187,-5.743,0.0564,103.043,4
Helicopter,Oh Land,Oh Land,2011-03-11,211293,14,0.361,0.625,0.466,0.0151,0.151,-8.958,0.0503,89.995,4
We Turn It Up,Oh Land,Oh Land,2011-03-11,150800,20,0.0159,0.718,0.728,0.000772,0.125,-4.563,0.0332,108.018,4
Rainbow,Oh Land,Oh Land,2011-03-11,201613,25,0.668,0.755,0.41,1.62e-05,0.12,-9.717,0.0962,160.084,4
Open,Open,Rhye,2012-02-07,222000,0,0.882,0.574,0.363,0.302,0.154,-11.109,0.0351,91.012,4
Hunger,Colette Athletics,Various Artists,2012-06-21,206933,0,0.402,0.771,0.776,0.335,0.101,-7.953,0.0372,107.485,4
3 Days,Woman,Rhye,2013-01-01,255720,0,0.823,0.851,0.47,0.00413,0.306,-10.733,0.0508,115.051,4
Live Your Life,Yuna,Yuna,2012-04-24,193346,37,0.437,0.673,0.62,0.0288,0.096,-9.41,0.0352,119.987,4
Come As You Are,Come As You Are,Yuna,2011-07-05,265846,33,0.744,0.584,0.168,0.00148,0.0979,-20.482,0.0309,129.986,4
Someone Out Of Town,Decorate,Yuna,2011-03-15,180582,34,0.388,0.673,0.137,4.78e-05,0.0508,-16.161,0.0401,102.921,4
Lullabies,Yuna,Yuna,2012-04-24,245600,0,0.44,0.528,0.338,0.0472,0.094,-9.034,0.0506,84.771,4
Decorate,Decorate,Yuna,2011-03-15,98507,16,0.518,0.563,0.383,0.0,0.0734,-17.707,0.0411,133.981,4
Default,Default,Django Django,2011-12-09,187480,0,0.0057,0.745,0.876,1.09e-06,0.147,-5.655,0.0285,115.978,4
Hands - Intro,A Is For Alpine,Alpine,2013-05-21,196160,31,0.544,0.858,0.558,0.00706,0.0966,-5.682,0.0406,92.005,4
Villages,Zurich,Alpine,2010-11-12,268426,0,0.055,0.794,0.701,0.76,0.101,-4.946,0.0332,115.006,4
Too Safe,Zurich,Alpine,2010-11-12,218506,0,0.183,0.784,0.672,0.0127,0.0572,-4.476,0.0391,119.975,4
Icy Poles,Zurich,Alpine,2010-11-12,272453,0,0.00946,0.7,0.742,0.29,0.101,-4.695,0.0322,123.016,4
Heartlove,Zurich,Alpine,2010-11-12,146746,0,0.00175,0.614,0.883,0.634,0.0744,-3.657,0.0421,82.519,4
Nothing to Do,Nothing To Do,Bleeding Knees Club,2012-02-24,113013,1,0.00176,0.452,0.866,0.0224,0.116,-3.003,0.0492,110.746,4
Young Lovers Go Pop!,Young Lovers Go Pop!,This Many Boyfriends,2011-07-31,214293,0,0.000437,0.147,0.866,0.0192,0.0833,-4.009,0.048,182.7,4
Get Away,Yuck,Yuck,2011-01-01,214906,30,0.00222,0.473,0.698,0.429,0.362,-2.265,0.0373,132.982,4
The Wall,Yuck (Deluxe Edition),Yuck,2011-01-01,236826,21,0.0142,0.36,0.823,0.955,0.358,-2.294,0.0495,137.911,4
No Matter What You Say,Feel the Sound,Imperial Teen,2012-01-31,210520,0,0.453,0.621,0.731,0.00805,0.116,-6.407,0.0485,150.081,4
Little Talks,My Head Is An Animal,Of Monsters and Men,2012-01-01,266600,79,0.0206,0.457,0.757,0.0,0.146,-5.177,0.032,102.961,4
Same Mistakes,Same Mistakes - Single,The Echo-Friendly,2011-06-28,192226,0,0.271,0.45,0.426,0.475,0.117,-13.413,0.0721,159.864,4
There's Part of Me Nobody Sees But You,Same Mistakes - Single,The Echo-Friendly,2011-06-28,183640,0,0.111,0.538,0.614,0.0654,0.134,-11.037,0.0765,124.056,4
Skin Graph,Neck of the Woods,Silversun Pickups,2012-05-08,362626,33,0.146,0.32,0.522,0.0526,0.118,-9.763,0.0393,132.702,4
Make Believe,Neck of the Woods,Silversun Pickups,2012-05-08,313173,31,0.00457,0.585,0.879,0.000376,0.23,-5.036,0.0325,107.024,4
Bloody Mary [Nerve Endings],Bloody Mary (Nerve Endings),Silversun Pickups,2012-03-27,309373,18,0.0337,0.383,0.739,0.0527,0.211,-5.672,0.0398,104.957,4
Busy Bees,Neck of the Woods,Silversun Pickups,2012-05-08,339640,34,0.00296,0.579,0.755,0.246,0.0933,-6.416,0.0412,127.93,4
Here We Are (Chancer),Neck of the Woods,Silversun Pickups,2012-05-08,287613,28,0.0108,0.722,0.501,0.123,0.125,-10.255,0.0493,110.014,4
Mean Spirits,Neck of the Woods,Silversun Pickups,2012-05-08,289400,34,0.00124,0.458,0.821,0.0235,0.0918,-5.501,0.048,163.004,4
Simmer,Neck of the Woods,Silversun Pickups,2012-05-08,410946,28,0.00286,0.505,0.783,0.0443,0.263,-7.268,0.0431,135.951,4
The Pit,Neck of the Woods,Silversun Pickups,2012-05-08,281360,46,0.002,0.609,0.754,0.0154,0.0936,-7.438,0.0322,126.002,4
Dots and Dashes (Enough Already),Neck of the Woods,Silversun Pickups,2012-05-08,308280,41,0.00175,0.572,0.785,7.01e-05,0.188,-5.113,0.0307,133.974,4
Gun-Shy Sunshine,Neck of the Woods,Silversun Pickups,2012-05-08,337626,28,0.00757,0.397,0.551,0.0131,0.128,-9.679,0.0351,93.987,4
Out of Breath,Neck of the Woods,Silversun Pickups,2012-05-08,302733,28,0.00384,0.604,0.786,0.0181,0.0927,-6.742,0.0292,129.98,4
Dirty Paws,My Head Is An Animal,Of Monsters and Men,2012-01-01,278373,69,0.107,0.359,0.649,0.0124,0.0555,-7.06,0.0349,111.709,4
King And Lionheart,My Head Is An Animal,Of Monsters and Men,2012-01-01,273853,53,0.104,0.52,0.655,0.00347,0.124,-6.516,0.0393,126.593,4
Mountain Sound,My Head Is An Animal,Of Monsters and Men,2012-01-01,211453,62,0.0421,0.379,0.879,0.00449,0.146,-4.336,0.0362,102.021,4
Slow And Steady,My Head Is An Animal,Of Monsters and Men,2012-01-01,301613,41,0.0173,0.316,0.803,0.166,0.36,-7.143,0.0543,117.195,4
From Finner,My Head Is An Animal,Of Monsters and Men,2012-01-01,223440,41,0.0161,0.375,0.657,0.00115,0.13,-6.661,0.0251,96.041,3
Little Talks,My Head Is An Animal,Of Monsters and Men,2012-01-01,266600,79,0.0206,0.457,0.757,0.0,0.146,-5.177,0.032,102.961,4
Six Weeks,My Head Is An Animal,Of Monsters and Men,2012-01-01,334253,39,0.00121,0.38,0.882,0.0699,0.107,-5.627,0.0494,123.609,4
Love Love Love,My Head Is An Animal,Of Monsters and Men,2012-01-01,238786,42,0.804,0.241,0.367,8.98e-05,0.0836,-9.814,0.042,81.561,4
Your Bones,My Head Is An Animal,Of Monsters and Men,2012-01-01,249200,41,0.000429,0.393,0.725,1.16e-06,0.246,-6.16,0.052,116.547,4
Sloom,My Head Is An Animal,Of Monsters and Men,2012-01-01,283946,38,0.557,0.479,0.411,0.000528,0.0797,-8.833,0.0282,89.782,4
Lakehouse,My Head Is An Animal,Of Monsters and Men,2012-01-01,275186,43,0.0098,0.434,0.507,0.023,0.0963,-6.627,0.029,110.066,4
Yellow Light,My Head Is An Animal,Of Monsters and Men,2012-01-01,292626,39,0.305,0.381,0.419,0.00133,0.378,-10.979,0.0264,101.029,4
Every Single Night,The Idler Wheel Is Wiser Than the Driver of the Screw and Whipping Cords Will Serve You More Than Ropes Will Ever Do,Fiona Apple,2012,209386,0,0.859,0.687,0.195,0.0,0.226,-12.612,0.0603,125.949,4
We Can't Be Beat,Heaven,The Walkmen,2012-05-29,282813,27,0.605,0.556,0.375,0.000186,0.104,-10.216,0.0265,97.471,4
Love Is Luck,Heaven,The Walkmen,2012-05-29,206480,20,0.0105,0.615,0.937,0.0658,0.0878,-5.019,0.0423,105.972,4
Heartbreaker,Heaven,The Walkmen,2012-05-29,195960,27,0.000415,0.454,0.849,0.284,0.142,-5.757,0.0488,127.962,4
The Witch,Heaven,The Walkmen,2012-05-29,211466,18,0.0788,0.403,0.742,0.0862,0.0995,-5.47,0.0357,135.09,3
Southern Heart,Heaven,The Walkmen,2012-05-29,180400,15,0.885,0.566,0.0461,0.0,0.109,-16.27,0.0365,85.055,4
Line By Line,Heaven,The Walkmen,2012-05-29,305106,16,0.951,0.261,0.339,0.84,0.0906,-11.133,0.0342,140.014,3
Song for Leigh,Heaven,The Walkmen,2012-05-29,218093,18,0.00442,0.571,0.872,0.00157,0.0772,-5.069,0.03,113.001,4
Nightingales,Heaven,The Walkmen,2012-05-29,243013,14,0.000496,0.235,0.855,0.0122,0.303,-5.259,0.0742,137.837,4
Jerry Jr.'s Tune,Heaven,The Walkmen,2012-05-29,93426,16,0.839,0.53,0.138,0.844,0.0996,-16.773,0.0288,56.985,5
The Love You Love,Heaven,The Walkmen,2012-05-29,187360,22,0.0105,0.319,0.852,0.833,0.308,-5.515,0.0444,187.777,4
