0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
Bored To Death,California,blink-182,2016-07-01,235613,62,0.00575,0.502,0.966,1.56e-06,0.117,-3.876,0.0946,159.948,4
So Alive,Boxes,The Goo Goo Dolls,2016-05-06,195320,48,0.00496,0.62,0.807,0.00243,0.162,-5.526,0.032,75.979,4
Everything I Didn't Say,5 Seconds Of Summer,5 Seconds of Summer,2014-06-27,180421,46,0.0173,0.378,0.914,0.0,0.281,-4.656,0.0955,174.94,4
Social Casualty,5 Seconds Of Summer,5 Seconds of Summer,2014-06-27,188021,44,0.000344,0.518,0.918,0.0,0.312,-4.518,0.075,169.884,4
Voodoo Doll,5 Seconds Of Summer,5 Seconds of Summer,2014-06-27,197483,51,0.00987,0.469,0.977,0.0,0.351,-4.969,0.188,144.167,4
Mrs All American,5 Seconds Of Summer,5 Seconds of Summer,2014-06-27,159871,46,0.000605,0.579,0.934,0.0,0.305,-3.422,0.0431,132.999,4
Heartbreak Girl,5 Seconds Of Summer,5 Seconds of Summer,2014-06-27,198374,54,0.000962,0.471,0.789,0.0,0.0649,-3.62,0.0602,166.99,4
Long Way Home,5 Seconds Of Summer,5 Seconds of Summer,2014-06-27,199027,47,0.00977,0.455,0.88,0.0,0.223,-5.041,0.0587,181.987,4
End Up Here,5 Seconds Of Summer,5 Seconds of Summer,2014-06-27,181895,47,0.0173,0.501,0.983,0.0,0.279,-4.09,0.209,151.996,4
18,5 Seconds Of Summer,5 Seconds of Summer,2014-06-27,189009,47,0.000325,0.458,0.958,0.000377,0.355,-4.012,0.198,160.121,4
Kiss Me Kiss Me,5 Seconds Of Summer,5 Seconds of Summer,2014-06-27,204620,48,0.000252,0.475,0.942,0.0,0.101,-4.775,0.0966,150.049,4
Don't Stop,5 Seconds Of Summer,5 Seconds of Summer,2014-06-27,169935,54,0.00209,0.571,0.957,1.5e-05,0.0425,-3.468,0.0633,149.946,4
Fly Away,Sounds Good Feels Good (Deluxe),5 Seconds of Summer,2015-10-23,212601,46,0.000762,0.432,0.887,0.0,0.129,-3.103,0.0533,92.531,4
Safety Pin,Sounds Good Feels Good (Deluxe),5 Seconds of Summer,2015-10-23,209467,49,0.00717,0.551,0.943,0.0,0.465,-4.13,0.089,155.056,4
The Girl Who Cried Wolf,Sounds Good Feels Good (Deluxe),5 Seconds of Summer,2015-10-23,262115,46,0.0112,0.385,0.723,0.0,0.0685,-6.192,0.0332,159.052,4
Airplanes,Sounds Good Feels Good (Deluxe),5 Seconds of Summer,2015-10-23,218739,46,0.0103,0.399,0.88,0.0,0.102,-3.13,0.0425,183.998,3
Outer Space / Carry On,Sounds Good Feels Good (Deluxe),5 Seconds of Summer,2015-10-23,398506,48,0.0899,0.335,0.806,0.0,0.405,-5.925,0.0572,162.958,3
Castaway,Sounds Good Feels Good (Deluxe),5 Seconds of Summer,2015-10-23,214679,55,0.000821,0.537,0.902,0.0,0.0636,-4.468,0.0511,159.998,4
Permanent Vacation,Sounds Good Feels Good (Deluxe),5 Seconds of Summer,2015-10-23,205914,53,0.00243,0.548,0.938,0.0,0.353,-4.073,0.0535,155.038,4
Catch Fire,Sounds Good Feels Good (Deluxe),5 Seconds of Summer,2015-10-23,207432,48,0.0054,0.621,0.936,0.0,0.0755,-3.418,0.0355,116.029,4
Heartache On The Big Screen - Live,LIVESOS,5 Seconds of Summer,2014-01-01,242356,26,0.00124,0.566,0.93,0.0,0.868,-4.819,0.0461,125.084,4
Out Of My Limit - Live,LIVESOS,5 Seconds of Summer,2014-01-01,205196,27,0.000385,0.544,0.976,2.49e-05,0.441,-5.195,0.0899,143.988,4
American Oxygen,American Oxygen,Rihanna,2015-04-14,320161,0,0.0508,0.232,0.744,0.0,0.266,-6.227,0.114,78.921,4
Them Girls Be Like,Reflection (Japan Deluxe Edition),Fifth Harmony,2014,162626,5,0.317,0.804,0.742,0.0,0.341,-3.894,0.0284,95.019,4
Been Here All Along,Hannah Montana Forever,Hannah Montana,2010-01-01,241506,43,0.323,0.43,0.624,0.0,0.149,-4.141,0.036,159.886,4
I Learned From You,Hannah Montana,Hannah Montana,2006-01-01,203680,37,0.0257,0.425,0.645,0.0,0.0859,-3.822,0.0287,149.937,3
Year 3000,Jonas Brothers,Jonas Brothers,2007,201960,0,0.00357,0.659,0.869,0.0,0.302,-5.858,0.046,106.966,4
Lovebug,A Little Bit Longer,Jonas Brothers,2008,220693,0,0.109,0.6,0.499,0.0,0.17,-6.102,0.0624,158.136,4
One Way Or Another - Remastered,Parallel Lines (Remastered),Blondie,1978-09-01,215106,66,0.0305,0.45,0.914,1.42e-05,0.152,-5.4,0.0607,162.487,4
Believe,"Believe (From ""Descendants"")",Shawn Mendes,2015-01-01,208866,0,0.185,0.81,0.69,0.0,0.0744,-5.601,0.0679,117.0,4
"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")","Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",P!nk,2016-04-15,215413,69,0.0114,0.632,0.702,0.0,0.108,-5.92,0.148,162.958,4
Love Myself,HAIZ,Hailee Steinfeld,2016-08-19,218746,48,0.0026,0.617,0.759,0.0,0.42,-6.785,0.0677,122.925,4
Crazy Beautiful Life,Cannibal,Kesha,2010-11-19,170213,0,0.0172,0.806,0.561,7.03e-05,0.101,-4.619,0.0327,105.004,4
Space Jam,Space Jam (Music From And Inspired By The Motion Picture),Various Artists,1996-11-12,304960,59,0.064,0.798,0.952,0.000513,0.287,-4.78,0.0401,132.031,4
Bohemian Rhapsody - Remastered 2011,A Night At The Opera (2011 Remaster),Queen,1975-11-21,354320,4,0.271,0.414,0.404,0.0,0.3,-9.928,0.0499,71.105,4
Don't Stop Me Now - Remastered 2011,Jazz (2011 Remaster),Queen,1978-11-10,209413,81,0.0475,0.559,0.868,0.000176,0.776,-5.276,0.17,156.295,4
Come Fly With Me - Remastered 1998,Come Fly With Me (Remastered),Frank Sinatra,1958,199093,66,0.845,0.574,0.338,0.0,0.165,-11.376,0.042,67.008,4
My Way,Ultimate Sinatra,Frank Sinatra,2015-04-17,274933,0,0.395,0.279,0.454,0.0,0.198,-7.733,0.0316,150.661,4
Fly Me To The Moon,Sinatra/Basie: The Complete Reprise Studio Recordings,Frank Sinatra,1962-12-10,147000,0,0.474,0.657,0.26,0.0,0.0656,-14.251,0.0521,119.358,4
The Way You Look Tonight,Ultimate Sinatra,Frank Sinatra,2015-04-17,201200,0,0.855,0.589,0.369,0.0,0.352,-8.678,0.0321,132.953,4
Careless Whisper,The Final,Wham!,1986-11-25,302600,59,0.232,0.583,0.545,0.0,0.133,-11.698,0.0351,153.249,4
Seven Nation Army,Elephant,The White Stripes,2003-04-01,231800,0,0.00679,0.753,0.457,0.484,0.311,-7.709,0.0767,123.913,4
HUMBLE.,DAMN.,Kendrick Lamar,2017-04-14,177000,83,0.000282,0.908,0.621,5.39e-05,0.0958,-6.638,0.102,150.011,4
Mister Sandman,The Four Aces' Greatest Hits,The Four Aces,1993-09-28,157666,33,0.506,0.603,0.378,0.0,0.214,-13.161,0.0364,110.197,4
Take on Me,Hunting High and Low,a-ha,1985-06-01,225280,85,0.018,0.573,0.902,0.00125,0.0928,-7.638,0.054,84.412,4
Bad - 2012 Remaster,Bad 25th Anniversary,Michael Jackson,1987-08-31,247360,72,0.00462,0.787,0.889,0.423,0.0665,-3.786,0.0397,114.091,4
Smooth Criminal - 2012 Remaster,Bad 25th Anniversary,Michael Jackson,1987-08-31,257760,78,0.247,0.853,0.981,0.468,0.306,-3.947,0.0751,118.193,4
The Way You Make Me Feel - 2012 Remaster,Bad 25th Anniversary,Michael Jackson,1987-08-31,298120,74,0.0544,0.877,0.854,5.5e-05,0.144,-4.523,0.147,114.472,4
Thriller,Thriller 25 Super Deluxe Edition,Michael Jackson,1982-11-30,357266,71,0.0855,0.773,0.859,0.000187,0.914,-4.913,0.0747,118.459,4
Beat It,Thriller 25 Super Deluxe Edition,Michael Jackson,1982-11-30,258040,81,0.0495,0.776,0.867,7.92e-06,0.197,-3.704,0.0479,138.827,4
Billie Jean,Thriller 25 Super Deluxe Edition,Michael Jackson,1982-11-30,293826,84,0.0236,0.92,0.654,0.0153,0.036,-3.051,0.0401,117.046,4
Never Gonna Give You Up,Whenever You Need Somebody,Rick Astley,1987-11-12,213573,5,0.115,0.721,0.939,3.79e-05,0.108,-11.823,0.0376,113.309,4
Ain't No Mountain High Enough,United,Marvin Gaye,1967-08-29,151666,0,0.482,0.669,0.616,0.0,0.179,-10.776,0.033,130.037,4
Ghostbusters,Arista Heritage Series: Ray Parker,Ray Parker Jr.,2000,240800,30,0.0125,0.779,0.717,0.0536,0.355,-9.7,0.0335,115.384,4
We Are The Champions - Remastered 2011,News Of The World (2011 Remaster),Queen,1977-10-28,179200,75,0.378,0.268,0.459,0.0,0.118,-6.94,0.0346,64.177,4
The Final Countdown,Top Gun Deluxe Edition,Various Artists,2005,237146,38,0.0237,0.538,0.799,0.00378,0.0646,-7.814,0.0419,117.808,4
Feel Good Inc.,Demon Days,Gorillaz,2005-05-23,222640,84,0.00836,0.818,0.705,0.00233,0.613,-6.679,0.177,138.559,4
Clint Eastwood,Gorillaz,Gorillaz,2001,340920,71,0.0253,0.663,0.694,0.0,0.0698,-8.627,0.171,167.953,4
Pumped Up Kicks,Torches,Foster The People,2011-05-23,239600,83,0.145,0.733,0.71,0.115,0.0956,-5.849,0.0292,127.975,4
"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",Greatest,Bee Gees,1979-01-01,285373,0,0.0322,0.703,0.826,0.00629,0.179,-7.179,0.0341,103.564,4
Y.M.C.A.,Cruisin',Village People,1978,286666,64,0.0278,0.75,0.785,0.0,0.0601,-10.926,0.0591,126.361,4
Mr. Blue Sky,Out of the Blue,Electric Light Orchestra,1977,303373,80,0.652,0.388,0.338,3.73e-06,0.248,-10.054,0.0329,177.765,4
Ocean Man,The Mollusk,Ween,1997-04-18,126946,65,0.551,0.72,0.912,0.00122,0.0982,-6.13,0.0363,122.782,4
Hey Ya!,Speakerboxxx/The Love Below,Outkast,2003,235213,81,0.103,0.727,0.974,0.000532,0.174,-2.261,0.0664,79.526,4
Hotel California - 2013 Remaster,Hotel California (2013 Remaster),Eagles,1976-12-08,391376,84,0.00574,0.579,0.508,0.000494,0.0575,-9.484,0.027,147.125,4
September,"Now, Then & Forever","Earth, Wind & Fire",2013-09-10,216520,0,0.183,0.693,0.911,0.000107,0.3,-3.691,0.0305,125.895,4
Witchcraft,Ultimate Sinatra,Frank Sinatra,2015-04-17,172253,0,0.606,0.515,0.32,0.0,0.122,-8.007,0.038,116.293,4
Fuck You,The Lady Killer,CeeLo Green,2010-11-09,222933,67,0.129,0.69,0.834,0.0,0.136,-5.79,0.0566,127.43,4
Forget You,The Lady Killer,CeeLo Green,2010-11-09,222733,64,0.134,0.696,0.875,0.0,0.159,-3.682,0.0649,127.39,4
I Write Sins Not Tragedies,A Fever You Can't Sweat Out,Panic! At The Disco,2005-09-27,186634,74,0.0807,0.569,0.83,0.0,0.114,-4.106,0.14,170.094,4
LA Devotee,Death of a Bachelor,Panic! At The Disco,2016-01-15,196520,66,0.00043,0.49,0.848,8.49e-06,0.0665,-5.05,0.0645,175.998,4
Nine in the Afternoon - Single Mix,Pretty. Odd.,Panic! At The Disco,2008-03-21,191560,63,0.0843,0.405,0.689,0.0,0.207,-5.75,0.0365,155.189,4
The Ballad of Mona Lisa,Vices & Virtues,Panic! At The Disco,2011-03-18,226680,67,0.000362,0.436,0.893,0.0,0.103,-4.18,0.0556,124.113,4
Lying Is the Most Fun a Girl Can Have Without Taking Her Clothes Off,A Fever You Can't Sweat Out,Panic! At The Disco,2005-09-27,200226,64,0.106,0.66,0.8,0.0,0.154,-4.644,0.0992,125.966,4
Vegas Lights,"Too Weird to Live, Too Rare to Die!",Panic! At The Disco,2013-10-04,189106,57,0.000433,0.68,0.847,0.0,0.331,-5.987,0.0449,123.96,4
Death of a Bachelor,Death of a Bachelor,Panic! At The Disco,2016-01-15,203506,70,0.0137,0.462,0.538,0.0,0.429,-5.527,0.059,139.256,4
She Will Be Loved - Radio Mix,Songs About Jane: 10th Anniversary Edition,Maroon 5,2002,259453,79,0.228,0.651,0.663,0.0,0.0994,-5.569,0.0281,102.0,4
Sunday Morning,Songs About Jane: 10th Anniversary Edition,Maroon 5,2002,244880,73,0.0913,0.608,0.768,0.0,0.0629,-5.227,0.0475,88.059,4
Somebody That I Used To Know,Making Mirrors,Gotye,2011-01-01,244973,76,0.591,0.864,0.495,0.000133,0.0992,-7.036,0.037,129.062,4
Johnny B. Goode,Berry Is On Top,Chuck Berry,1959-01-01,161560,0,0.738,0.516,0.798,0.000128,0.305,-9.049,0.083,168.195,4
My Girl,The Temptations Sing Smokey,The Temptations,1965-01-01,165000,0,0.635,0.572,0.418,0.0,0.0961,-10.738,0.0349,104.566,4
The Middle,Bleed American (Deluxe Edition),Jimmy Eat World,2001,168253,4,0.0424,0.629,0.897,0.0,0.263,-3.401,0.0483,161.944,4
Mambo No. 5 (A Little Bit of...),A Little Bit Of Mambo,Lou Bega,1999,219666,0,0.103,0.607,0.817,0.0,0.322,-6.861,0.401,174.19,4
Feel It Still,Woodstock,Portugal. The Man,2017-06-16,163253,77,0.0417,0.801,0.795,0.000113,0.0717,-5.115,0.0504,79.028,4
Dream On,Aerosmith,Aerosmith,1973-01-05,266960,81,0.388,0.307,0.433,9.08e-05,0.332,-10.057,0.029,160.9,4
Walk This Way,Toys In The Attic,Aerosmith,1975-04-08,220400,75,0.0114,0.653,0.73,1.03e-05,0.0754,-10.613,0.043,108.705,4
Highway to Hell,Highway to Hell,AC/DC,1979-07-27,208400,84,0.061,0.574,0.913,0.00158,0.156,-4.793,0.133,115.728,4
Back In Black,Back In Black,AC/DC,1980-07-25,255493,84,0.011,0.31,0.7,0.00965,0.0828,-5.678,0.047,188.386,4
Isn't She Lovely,Baby Blue Eyes,Frank Sinatra,2017-05-12,126040,37,0.745,0.502,0.539,0.0,0.189,-10.311,0.0523,129.424,4
I've Got The World On A String,Ultimate Sinatra,Frank Sinatra,2015-04-17,129813,0,0.809,0.569,0.372,0.0,0.3,-7.022,0.0515,123.411,4
Superstition - Single Version,Song Review: A Greatest Hits Collection,Stevie Wonder,1996-01-01,239120,0,0.0887,0.65,0.658,0.00403,0.0526,-10.908,0.085,100.541,4
Isn't She Lovely,Songs In The Key Of Life (Reissue),Stevie Wonder,1976-09-28,394266,0,0.182,0.481,0.826,0.00352,0.324,-6.974,0.0851,118.679,4
Bohemian Rhapsody,Suicide Squad: The Album (Collector's Edition),Various Artists,2016-08-04,363114,38,0.175,0.386,0.562,9.17e-06,0.209,-4.363,0.03,72.945,4
Shooting Stars,Bag Raiders (Deluxe),Bag Raiders,2011-01-01,235813,67,0.0893,0.636,0.72,0.0178,0.0868,-6.195,0.0432,124.944,4
La Vie En Rose,How I Met Your Music: Deluxe (Original Television Soundtrack),Various Artists,2014-09-23,84933,0,0.934,0.648,0.16,0.0,0.0727,-9.795,0.254,79.852,1
Believer,Evolve,Imagine Dragons,2017-06-23,204346,0,0.0524,0.779,0.787,0.0,0.14,-4.305,0.108,124.982,4
Crazy,St. Elsewhere,Gnarls Barkley,2006-04-24,177466,76,0.0505,0.855,0.587,0.00714,0.105,-4.589,0.0336,111.97,4
Mr. Clean,Mr. Clean - EP,Yung Gravy,2016-09-08,210860,0,0.786,0.717,0.76,0.000188,0.107,-4.892,0.164,106.32,4
Mr. Sandman - 1954 #1 Billboard chart hit,"""They're Riding High"" Says Archie",The Chordettes,1957,143133,46,0.709,0.623,0.315,0.0,0.0874,-12.321,0.0475,110.38,4
1 Thot 2 Thot Red Thot Blue Thot,1 Thot 2 Thot Red Thot Blue Thot,Yung Gravy,2017-07-12,130923,0,0.0955,0.766,0.737,0.0327,0.0719,-8.312,0.167,79.995,4
Rasputin,Nightflight to Venus,Boney M.,1978,351573,65,0.289,0.639,0.893,0.00816,0.222,-6.509,0.036,126.143,4
Kung Fu Fighting,The Soul of the Kung Fu Fighter,Carl Douglas,2001,197693,67,0.0422,0.598,0.673,6.9e-05,0.289,-10.431,0.0693,102.034,4
The Duck Song (The Duck and the Lemonade Stand),"The Songdrops Collection, Vol. 1",Bryant Oden,2011-05-09,192960,36,0.911,0.455,0.522,0.000856,0.171,-8.845,0.119,185.851,4
The Duck Song 2,"The Songdrops Collection, Vol. 1",Bryant Oden,2011-05-09,154440,39,0.923,0.691,0.401,2.24e-06,0.0985,-10.65,0.0437,97.459,4
The Duck Song 3,"The Songdrops Collection, Vol. 1",Bryant Oden,2011-05-09,215386,37,0.895,0.626,0.49,0.00237,0.112,-10.18,0.06,99.861,4
Somewhere Over The Rainbow,Somewhere Over The Rainbow,Leanne & Naara,2016-12-02,153502,58,0.946,0.623,0.251,3.27e-06,0.0986,-10.92,0.0435,174.813,4
Chop Suey!,Toxicity,System Of A Down,2001-01-01,210240,5,0.000353,0.42,0.929,0.000747,0.122,-3.899,0.121,127.204,4
Young Dumb & Broke,American Teen,Khalid,2017-04-27,202546,80,0.199,0.799,0.539,1.66e-05,0.165,-6.351,0.0421,136.948,4
C'mon - Single Version,C'mon,Panic! At The Disco,2011-05-17,214430,55,0.0351,0.38,0.489,0.00243,0.081,-7.027,0.0362,127.097,4
Bad Luck Charm,"RWBY, Vol. 4 (Music from the Rooster Teeth Series)",Jeff Williams,2017-06-16,217120,42,0.000295,0.387,0.807,0.00221,0.0723,-8.24,0.0482,92.015,4
Let's Just Live (feat. Casey Lee Williams),"RWBY, Vol. 4 (Music from the Rooster Teeth Series)",Jeff Williams,2017-06-16,298023,45,0.0225,0.215,0.725,1.2e-06,0.436,-7.136,0.0928,169.962,4
This Will Be the Day (feat. Casey Lee Williams),"RWBY, Vol. 1 (Music from the Rooster Teeth Series)",Jeff Williams,2013-12-17,188259,55,0.0033,0.419,0.933,0.000102,0.297,-4.91,0.215,94.432,4
Time to Say Goodbye,"RWBY, Vol. 2 (Music from the Rooster Teeth Series)",Jeff Williams,2014-12-02,204258,51,0.000177,0.393,0.953,0.000216,0.242,-2.741,0.151,124.874,4
Shine,"RWBY, Vol. 2 (Music from the Rooster Teeth Series)",Jeff Williams,2014-12-02,259933,42,0.0662,0.612,0.848,0.0,0.0823,-3.602,0.0493,121.985,4
I'm the One (feat. Casey Lee Williams),"RWBY, Vol. 3 (Music from the Rooster Teeth Series)",Jeff Williams,2016-05-03,221829,44,1.11e-05,0.5,0.966,0.000263,0.191,-8.432,0.15,140.956,4
It's My Turn (feat. Casey Lee Williams),"RWBY, Vol. 3 (Music from the Rooster Teeth Series)",Jeff Williams,2016-05-03,267153,40,0.000209,0.512,0.928,0.000929,0.0795,-7.802,0.149,104.817,4
Neon (feat. Casey Lee Williams),"RWBY, Vol. 3 (Music from the Rooster Teeth Series)",Jeff Williams,2016-05-03,174976,41,0.013,0.662,0.964,7.22e-05,0.11,-7.157,0.0873,139.959,4
F.U.N. Song,SpongeBob's Greatest Hits,Spongebob Squarepants,2009-07-14,84826,47,0.915,0.749,0.429,0.0,0.617,-8.908,0.321,80.325,4
"Fatso's Theme aka Play Him Off, Keyboard Cat",Keyboard Cat's Greatest Hits,Keyboard Cat,2009-09-05,27200,12,0.959,0.756,0.443,0.869,0.354,-16.424,0.775,93.755,4
Do You Like Waffles?,For Those About To Shop,Parry Gripp,2005,30053,0,0.224,0.584,0.652,0.0,0.519,-4.412,0.0581,201.146,4
Nyan Cat Theme,Nyan Cat Theme,Nyan Cat,2014-11-11,226000,27,0.00737,0.624,0.745,0.549,0.0901,-5.343,0.0718,142.115,4
"Theme (From ""Thomas the Tank Engine"")",Music For Big Kids,Various Artists,2011-12-05,103506,22,0.324,0.693,0.511,0.257,0.0701,-7.83,0.0415,200.08,4
Bananaphone,Bananaphone,Raffi,1994,194360,54,0.577,0.73,0.61,2.18e-06,0.0724,-6.596,0.0406,91.263,4
Cantina Band,Star Wars: A New Hope (Original Motion Picture Soundtrack),John Williams,1977-01-01,167240,0,0.605,0.656,0.479,0.02,0.0861,-13.732,0.116,131.582,4
Man's Not Hot,Man's Not Hot,Big Shaq,2017-09-22,186026,0,0.11,0.895,0.885,4.04e-05,0.106,-4.182,0.268,134.973,4
Trndsttr (feat. M. Maggie) - Lucian Remix,Trndsttr (feat. M. Maggie) [Lucian Remix],Black Coast,2016-02-17,179658,49,0.354,0.794,0.476,0.00307,0.332,-4.337,0.0558,129.827,4
Sandstorm - Radio Edit,Before The Storm,Darude,2000-01-01,227666,0,0.146,0.528,0.965,0.987,0.105,-7.976,0.0464,136.089,4
Home (feat. Casey Lee Williams),"RWBY, Vol. 4 (Music from the Rooster Teeth Series)",Jeff Williams,2017-06-16,332906,38,0.963,0.164,0.119,5.74e-05,0.111,-15.567,0.0338,82.974,4
Cotton Eye Joe,Sex & Violins,Rednex,1995-04-03,193826,59,0.0124,0.738,0.937,0.00206,0.0338,-7.788,0.0668,131.994,4
All Star,Astro Lounge,Smash Mouth,1999-06-08,200373,79,0.0395,0.731,0.867,0.0,0.0861,-5.881,0.032,104.019,4
Goofy Goober Rock,SpongeBob's Greatest Hits,Spongebob Squarepants,2009-07-14,174026,52,1.28e-05,0.527,0.868,0.0247,0.229,-6.136,0.0287,105.987,4
Tunak Tunak Tun,Tunak Tunak Tun,Daler Mehndi,1998-02-28,303133,56,0.526,0.794,0.977,0.00196,0.0616,-5.637,0.178,150.008,4
Campfire Song Song,SpongeBob's Greatest Hits,Spongebob Squarepants,2009-07-14,56066,48,0.644,0.56,0.538,0.0,0.159,-7.326,0.255,91.558,1
The Fresh Prince of Bel-Air,Greatest Hits,DJ Jazzy Jeff & The Fresh Prince,1999-08-16,176466,0,0.00359,0.83,0.682,1.76e-06,0.0432,-7.415,0.0936,101.171,4
The Time Is Now (John Cena),WWE: WrestleMania - The Music 2013,WWE,2013-04-02,177026,42,0.0558,0.548,0.955,1.07e-06,0.165,-4.725,0.254,174.25,4
Krusty Krab Spongebob Trap Remix Vine Theme,Krusty Krab Spongebob Trap Remix Vine Theme,William Jacobs,2015-07-17,114957,49,0.818,0.707,0.272,9.67e-05,0.362,-10.7,0.494,108.274,3
Move Bitch,Word Of Mouf,Ludacris,2001-01-01,270866,58,0.243,0.777,0.764,0.0,0.103,-5.681,0.141,177.868,4
Spooky Scary Skeletons,Spooky Scary Skeletons Halloween Party,Spooky Scary Skeletons,2015-09-22,227922,35,0.00214,0.697,0.949,0.298,0.156,-4.649,0.0677,153.966,4
Peanut Butter Jelly Time - Radio,Peanut Butter Jelly Time,Chip-man & The Buckwheat Boyz,2008-08-19,216400,0,0.0109,0.915,0.877,1.2e-06,0.0672,-5.977,0.252,147.902,4
Pokemon Theme,Pokemon X - Ten Years Of Pokemon,Pokémon,2007-03-27,196826,0,0.122,0.538,0.907,0.0,0.381,-3.743,0.0494,144.979,4
We No Speak Americano - Radio Edit,We No Speak Americano (Yolanda Be Cool vs. DCUP) (Remixes Vol. 1),Yolanda Be Cool,2010,157440,0,0.0725,0.902,0.805,0.082,0.0915,-5.005,0.0464,124.996,4
Red Like Roses - Part II (feat. Casey Lee Williams & Sandy Casey),"RWBY, Vol. 1 (Music from the Rooster Teeth Series)",Jeff Williams,2013-12-17,242460,55,2.11e-05,0.402,0.867,0.000185,0.0705,-3.969,0.0843,104.092,4
The Hampster Dance Song,Electric Slide: with friends...,Electric Slide Music Makers,2001-07-14,209709,31,0.00316,0.727,0.823,0.688,0.199,-9.605,0.0405,136.019,4
Super Mario Bros - Original,Super Mario Redux,Stryker Pose,2015-08-03,88502,0,0.0321,0.0,0.331,0.917,0.0831,-8.115,0.0,0.0,0
We Are Number One - Instrumental Version,We Are Number One (Instrumental Version),4Fate,2017-01-15,142732,0,0.0047,0.73,0.903,0.778,0.024,-6.377,0.0941,161.99,4
On the Floor,On the Floor,IceJJFish,2013-11-25,274103,42,0.279,0.595,0.561,0.0,0.32,-5.719,0.0694,120.021,4
I May Fall (feat. Casey Lee Williams),"RWBY, Vol. 1 (Music from the Rooster Teeth Series)",Jeff Williams,2013-12-17,243390,47,0.000915,0.476,0.919,0.117,0.108,-2.577,0.116,146.097,4
"The Good, The Bad And The Ugly - Main Title",L'Essentiel de Ennio Morricone,Ennio Morricone,2014-01-01,163840,0,0.665,0.336,0.628,0.943,0.118,-13.66,0.071,123.141,4
Pink Panther Theme,The Pink Panther (Original Motion Picture Soundtrack),Christophe Beck,2006-03-14,161600,0,0.546,0.613,0.0715,0.0648,0.0941,-15.619,0.0357,115.508,4
Caffeine (feat. Lamar Hall),"RWBY, Vol. 2 (Music from the Rooster Teeth Series)",Jeff Williams,2014-12-02,189426,50,3.36e-05,0.552,0.978,0.000348,0.256,-2.516,0.116,100.007,4
Shia LaBeouf Live,Shia LaBeouf Live,Rob Cantor,2014-11-28,155000,48,0.704,0.651,0.664,0.0,0.329,-6.643,0.231,95.918,4
Let's Get It On,Let's Get It On (Expanded Edition),Marvin Gaye,1973-08-28,290960,60,0.0392,0.55,0.611,0.0,0.0631,-10.657,0.0443,168.512,4
Fuck This Shit I'm Out,Fuck This Shit I'm Out,The Theme Song,2015-06-30,25260,16,0.271,0.758,0.687,0.0,0.237,-7.56,0.219,92.045,3
Running in the 90s,Running in the 90s,RichaadEB,2017-04-20,228129,0,3.88e-06,0.391,0.948,0.000708,0.189,-6.187,0.101,158.566,4
I Just Had Sex,Turtleneck & Chain,The Lonely Island,2011-01-01,166560,0,0.0175,0.612,0.8,0.0,0.199,-4.284,0.167,167.958,4
Deja Vu (Initial D),Deja Vu (Initial D),Tsuko G.,2017-05-20,250941,0,0.116,0.569,0.957,0.0,0.199,-9.433,0.0419,154.071,4
Mii Channel (Nintendo Wii),Volume 2,The OneUps,2008-09-02,148493,35,0.66,0.767,0.0786,0.00598,0.147,-16.146,0.0557,110.927,5
New Face,PSY 8th 4X2=8,PSY,2017-05-10,190233,0,0.0079,0.836,0.728,2.94e-05,0.0564,-3.449,0.0563,131.969,4
I Burn (feat. Casey Lee Williams & Lamar Hall),"RWBY, Vol. 1 (Music from the Rooster Teeth Series)",Jeff Williams,2013-12-17,190324,50,0.00329,0.543,0.797,1.67e-06,0.0567,-5.296,0.203,145.956,4
Die,"RWBY, Vol. 2 (Music from the Rooster Teeth Series)",Jeff Williams,2014-12-02,198346,48,8.77e-05,0.484,0.911,8.57e-05,0.133,-2.881,0.114,94.95,4
Why You Always Lying?,Why You Always Lying?,Nicholas Fraser,2016-01-12,227106,41,0.175,0.785,0.504,0.0,0.047,-8.423,0.133,99.464,4
Oh Yeah,Stella (Remastered 2005),Yello,1985-01-01,185043,0,0.00435,0.746,0.916,0.8,0.0456,-7.982,0.0616,132.602,4
Perry the Platypus Theme,Phineas and Ferb,Various Artists,2009-01-01,47240,44,0.189,0.638,0.879,2.73e-06,0.0788,-3.839,0.245,164.786,4
Bring Me To Life,Fallen,Evanescence,2003-03-04,235893,81,0.00721,0.331,0.943,2.06e-06,0.242,-3.188,0.0698,94.612,4
What Is Love,The Album,Haddaway,2011-08-09,269373,0,0.0196,0.69,0.805,0.00282,0.281,-5.979,0.0329,123.871,4
Red Like Roses (Red Trailer) [feat. Casey Lee Williams],"RWBY, Vol. 1 (Music from the Rooster Teeth Series)",Jeff Williams,2013-12-17,192203,47,0.0521,0.359,0.776,0.113,0.148,-9.788,0.101,66.668,4
Cross My Mind,GALLERY,A R I Z O N A,2017-05-19,218760,54,0.0848,0.651,0.747,0.000555,0.122,-5.456,0.0382,93.048,4
Running Out,Running Out,Matoma,2015-12-01,211200,51,0.0856,0.601,0.682,0.00384,0.132,-5.905,0.0338,94.999,4
Capsize,Truce - EP,FRENSHIP,2016-09-02,237706,67,0.0398,0.683,0.708,0.155,0.686,-6.244,0.0305,92.991,4
